workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error
517,condition1,0,yiwei_contrastive,1,知道,15232,5,yiwei,
517,condition1,0,filler,904,拔,5099,6,filler,
517,condition1,0,yiwei_unclear,108,犯错,19999,7,yiwei,
517,condition1,0,juede_contrastive,15,看,8521,8,juede,
517,condition1,0,juede_unclear,116,见过,20647,9,juede,
517,condition1,0,filler,903,待,5711,10,filler,
517,condition1,1,filler,905,指,6181,11,filler,
517,condition1,1,juede_contrastive,16,选的,101931,12,juede,
517,condition1,1,juede_unclear,120,站在,6239,13,juede,
517,condition1,1,yiwei_unclear,102,喊道,13890,14,yiwei,
517,condition1,1,yiwei_unclear,110,听说,13483,15,yiwei,
517,condition1,1,juede_contrastive,11,瞧,18361,16,juede,
517,condition1,1,juede_unclear,111,认为,7908,17,juede,
517,condition1,1,yiwei_contrastive,9,相信,4184,18,yiwei,
517,condition1,1,filler,907,谈,3635,19,filler,
517,condition1,1,yiwei_contrastive,8,确认,4116,20,yiwei,
517,condition1,2,filler,906,点,4663,21,filler,
517,condition1,2,yiwei_unclear,101,以为,8828,22,yiwei,
517,condition1,2,yiwei_contrastive,10,确定,31287,23,yiwei,
517,condition1,2,filler,908,拆,4068,24,filler,
517,condition1,2,yiwei_contrastive,4,写下,60086,25,yiwei,
517,condition1,2,juede_unclear,113,觉得,4790,26,juede,
517,condition1,2,juede_contrastive,14,记得,6128,27,juede,
517,condition1,2,juede_unclear,118,猜测,17343,28,juede,
517,condition1,2,yiwei_unclear,103,说,91472,29,yiwei,
517,condition1,2,juede_contrastive,19,跳起来,123078,30,juede,
517,condition1,3,juede_unclear,115,知道,9860,31,juede,
517,condition1,3,filler,902,盗,4537,32,filler,
517,condition1,3,yiwei_contrastive,7,确认,11577,33,yiwei,
517,condition1,3,yiwei_unclear,109,允许,16113,34,yiwei,
517,condition1,3,juede_unclear,119,抱着,9701,35,juede,
517,condition1,3,yiwei_unclear,107,以为,7523,36,yiwei,
517,condition1,3,yiwei_contrastive,2,以为,19082,37,yiwei,
517,condition1,3,filler,910,刻,9651,38,filler,
517,condition1,3,juede_contrastive,18,听说,24070,39,juede,
517,condition1,3,juede_contrastive,17,看,14251,40,juede,
517,condition1,4,juede_contrastive,13,看,8995,41,juede,
517,condition1,4,yiwei_contrastive,6,猜,7215,42,yiwei,
517,condition1,4,filler,909,画,4082,43,filler,
517,condition1,4,yiwei_contrastive,3,想,6356,44,yiwei,
517,condition1,4,filler,901,挠,4425,45,filler,
517,condition1,4,yiwei_unclear,106,记得,22638,46,yiwei,
517,condition1,4,yiwei_unclear,105,想,19870,47,yiwei,
517,condition1,4,juede_unclear,117,放,4285,48,juede,
517,condition1,4,juede_unclear,114,看,17972,49,juede,
517,condition1,4,juede_contrastive,12,觉得,4730,50,juede,
523,condition1,practice,practice_1,301,放,,0,NA,
523,condition1,practice,practice_2,302,打,,0,NA,
523,condition1,practice,practice_3,303,耍,,0,NA,
523,condition1,practice,practice_4,304,闹,,0,NA,
523,condition1,0,yiwei_contrastive,10,看,30302,1,yiwei,
523,condition1,0,juede_contrastive,14,觉得,64892,2,juede,
523,condition1,0,filler,901,挠,5263,3,filler,
523,condition1,0,yiwei_unclear,108,认为,23549,4,yiwei,
523,condition1,0,yiwei_unclear,109,看着,11650,5,yiwei,
523,condition1,0,yiwei_contrastive,1,觉得,56301,6,yiwei,
523,condition1,0,juede_unclear,120,站,7421,7,juede,
523,condition1,0,filler,902,盗,4398,8,filler,
523,condition1,0,juede_unclear,111,觉得,4128,9,juede,
523,condition1,0,juede_contrastive,16,觉得,12686,10,juede,
523,condition1,1,yiwei_contrastive,2,看,4069,11,yiwei,
523,condition1,1,filler,909,画,4105,12,filler,
523,condition1,1,yiwei_unclear,104,快看,129463,13,yiwei,
523,condition1,1,yiwei_unclear,106,看见,20934,14,yiwei,
523,condition1,1,yiwei_contrastive,6,以为,11337,15,yiwei,
523,condition1,1,juede_contrastive,11,看,5544,16,juede,
523,condition1,1,juede_unclear,117,以为,9469,17,juede,
523,condition1,1,juede_contrastive,19,觉得,14019,18,juede,
523,condition1,1,filler,906,点,4262,19,filler,
523,condition1,1,juede_unclear,115,觉得,5947,20,juede,
523,condition1,2,yiwei_unclear,102,看见,9739,21,yiwei,
523,condition1,2,juede_contrastive,20,住的,21016,22,juede,
523,condition1,2,yiwei_contrastive,8,觉得,11469,23,yiwei,
523,condition1,2,juede_unclear,112,发现,4033,24,juede,
523,condition1,2,yiwei_unclear,107,觉得,7239,25,yiwei,
523,condition1,2,filler,907,谈,3884,26,filler,
523,condition1,2,filler,904,揠,16817,27,filler,
523,condition1,2,juede_contrastive,18,怕,17019,28,juede,
523,condition1,2,yiwei_contrastive,4,觉得,3635,29,yiwei,
523,condition1,2,juede_unclear,116,觉得,10434,30,juede,
523,condition1,3,yiwei_unclear,103,以为,6085,31,yiwei,
523,condition1,3,filler,908,拆,3550,32,filler,
523,condition1,3,yiwei_contrastive,3,想,10840,33,yiwei,
523,condition1,3,filler,903,待,4098,34,filler,
523,condition1,3,juede_unclear,114,怕,29154,35,juede,
523,condition1,3,yiwei_contrastive,5,感觉,6852,36,yiwei,
523,condition1,3,juede_contrastive,13,喜欢的,40630,37,juede,
523,condition1,3,yiwei_unclear,105,以为,13916,38,yiwei,
523,condition1,3,juede_contrastive,17,看,41280,39,juede,
523,condition1,3,juede_unclear,119,觉得,5636,40,juede,
523,condition1,4,juede_contrastive,15,看,16721,41,juede,
523,condition1,4,juede_contrastive,12,觉得,6143,42,juede,
523,condition1,4,filler,910,刻,5990,43,filler,
523,condition1,4,yiwei_contrastive,7,觉得,9349,44,yiwei,
523,condition1,4,juede_unclear,113,认为,4271,45,juede,
523,condition1,4,yiwei_unclear,110,感觉,8364,46,yiwei,
523,condition1,4,yiwei_contrastive,9,觉得,4883,47,yiwei,
523,condition1,4,juede_unclear,118,觉得,5114,48,juede,
523,condition1,4,yiwei_unclear,101,以为,3961,49,yiwei,
523,condition1,4,filler,905,指,5550,50,filler,
448,condition1,practice,practice_1,301,放,,0,NA,
448,condition1,practice,practice_2,302,打,,0,NA,
448,condition1,practice,practice_3,303,鬧,,0,NA,
448,condition1,practice,practice_4,304,耍,,0,NA,
448,condition1,0,filler,901,撓,5678,1,filler,
448,condition1,0,filler,908,拆,2935,2,filler,
448,condition1,0,yiwei_unclear,104,注意,13334,3,yiwei,
448,condition1,0,yiwei_contrastive,1,說,9746,4,yiwei,
448,condition1,0,juede_contrastive,15,說,42910,5,juede,
448,condition1,0,juede_unclear,116,想,5951,6,juede,
448,condition1,0,yiwei_contrastive,10,想,37130,7,yiwei,
448,condition1,0,yiwei_unclear,106,留,10745,8,yiwei,
448,condition1,0,juede_unclear,119,認為,7835,9,juede,
448,condition1,0,juede_contrastive,16,認為,6735,10,juede,
448,condition1,1,juede_contrastive,19,長,11446,11,juede,
448,condition1,1,juede_contrastive,12,建的,5525,12,juede,
448,condition1,1,juede_unclear,118,認為,3805,13,juede,
448,condition1,1,yiwei_unclear,102,認為,3684,14,yiwei,
448,condition1,1,yiwei_contrastive,5,想,5836,15,yiwei,
448,condition1,1,yiwei_unclear,105,認為,15354,16,yiwei,
448,condition1,1,yiwei_contrastive,6,說,5596,17,yiwei,
448,condition1,1,juede_unclear,120,站,4611,18,juede,
448,condition1,1,filler,906,點,3259,19,filler,
448,condition1,1,filler,910,刻,5369,20,filler,
448,condition1,2,juede_contrastive,17,幻想,4965,21,juede,
448,condition1,2,juede_unclear,112,強調,11152,22,juede,
448,condition1,2,yiwei_contrastive,2,認為,4097,23,yiwei,
448,condition1,2,yiwei_unclear,103,想,5941,24,yiwei,
448,condition1,2,yiwei_unclear,107,說,18089,25,yiwei,
448,condition1,2,yiwei_contrastive,4,認為,2902,26,yiwei,
448,condition1,2,juede_contrastive,13,買的,7584,27,juede,
448,condition1,2,filler,909,畫,4210,28,filler,
448,condition1,2,juede_unclear,111,認為,3117,29,juede,
448,condition1,2,filler,902,盜,5464,30,filler,
448,condition1,3,juede_contrastive,18,幻想,4320,31,juede,
448,condition1,3,yiwei_contrastive,8,認為,3529,32,yiwei,
448,condition1,3,juede_unclear,113,認為,2575,33,juede,
448,condition1,3,yiwei_unclear,101,認為,4763,34,yiwei,
448,condition1,3,filler,903,待,3447,35,filler,
448,condition1,3,juede_unclear,117,放,3169,36,juede,
448,condition1,3,yiwei_unclear,110,認為,7340,37,yiwei,
448,condition1,3,filler,907,談,2722,38,filler,
448,condition1,3,juede_contrastive,11,戴,13723,39,juede,
448,condition1,3,yiwei_contrastive,3,猜,7700,40,yiwei,
448,condition1,4,juede_contrastive,14,認為,6159,41,juede,
448,condition1,4,juede_contrastive,20,說,5015,42,juede,
448,condition1,4,yiwei_contrastive,7,想,5747,43,yiwei,
448,condition1,4,juede_unclear,114,看,5322,44,juede,
448,condition1,4,filler,904,揠,11712,45,filler,
448,condition1,4,yiwei_unclear,108,想,7863,46,yiwei,
448,condition1,4,filler,905,指,4951,47,filler,
448,condition1,4,yiwei_contrastive,9,認為,3051,48,yiwei,
448,condition1,4,yiwei_unclear,109,認為,3871,49,yiwei,
448,condition1,4,juede_unclear,115,認為,68728,50,juede,
489,condition1,practice,practice_1,301,放,,0,NA,
489,condition1,practice,practice_2,302,打,,0,NA,
489,condition1,practice,practice_3,303,鬧,,0,NA,
489,condition1,practice,practice_4,304,鬧,,0,NA,
489,condition1,0,filler,903,待,5175,1,filler,
489,condition1,0,juede_unclear,114,怕,33370,2,juede,
489,condition1,0,juede_contrastive,15,看,7035,3,juede,
489,condition1,0,juede_unclear,120,怕,23503,4,juede,
489,condition1,0,yiwei_unclear,101,怕,16095,5,yiwei,
489,condition1,0,yiwei_unclear,109,趕,6195,6,yiwei,
489,condition1,0,filler,909,畫,7319,7,filler,
489,condition1,0,yiwei_contrastive,5,看,42148,8,yiwei,
489,condition1,0,yiwei_contrastive,2,怕,3772,9,yiwei,
489,condition1,0,juede_contrastive,14,猜,13053,10,juede,
489,condition1,1,juede_contrastive,12,覺得,4998,11,juede,
489,condition1,1,filler,904,揠,9570,12,filler,
489,condition1,1,yiwei_contrastive,1,覺得,27460,13,yiwei,
489,condition1,1,juede_contrastive,20,看,10602,14,juede,
489,condition1,1,yiwei_unclear,105,想要,16553,15,yiwei,
489,condition1,1,yiwei_unclear,110,猜,5678,16,yiwei,
489,condition1,1,juede_unclear,112,想,7894,17,juede,
489,condition1,1,yiwei_contrastive,6,覺得,4553,18,yiwei,
489,condition1,1,juede_unclear,118,認為,6500,19,juede,
489,condition1,1,filler,910,刻,6493,20,filler,
489,condition1,2,filler,901,撓,8036,21,filler,
489,condition1,2,filler,905,指,5801,22,filler,
489,condition1,2,juede_unclear,117,放,8247,23,juede,
489,condition1,2,yiwei_unclear,108,認定,121739,24,yiwei,
489,condition1,2,yiwei_contrastive,7,覺得,4869,25,yiwei,
489,condition1,2,juede_contrastive,19,覺得,6945,26,juede,
489,condition1,2,yiwei_unclear,104,當,8119,27,yiwei,
489,condition1,2,juede_contrastive,18,害怕,14763,28,juede,
489,condition1,2,juede_unclear,113,覺得,4018,29,juede,
489,condition1,2,yiwei_contrastive,10,以為,14310,30,yiwei,
489,condition1,3,juede_unclear,119,疼愛,12602,31,juede,
489,condition1,3,yiwei_unclear,107,以為,4829,32,yiwei,
489,condition1,3,juede_contrastive,13,買,35901,33,juede,
489,condition1,3,juede_unclear,115,覺得,16687,34,juede,
489,condition1,3,juede_contrastive,11,買,16173,35,juede,
489,condition1,3,yiwei_contrastive,8,看,7212,36,yiwei,
489,condition1,3,filler,907,談,3778,37,filler,
489,condition1,3,yiwei_contrastive,3,決定,18350,38,yiwei,
489,condition1,3,yiwei_unclear,106,剩,14971,39,yiwei,
489,condition1,3,filler,902,盜,18373,40,filler,
489,condition1,4,filler,908,拆,17262,41,filler,
489,condition1,4,juede_unclear,116,認,8830,42,juede,
489,condition1,4,yiwei_contrastive,4,敬,25736,43,yiwei,
489,condition1,4,juede_contrastive,16,記得,6949,44,juede,
489,condition1,4,yiwei_unclear,102,怕,9139,45,yiwei,
489,condition1,4,yiwei_contrastive,9,想,3562,46,yiwei,
489,condition1,4,filler,906,點,4390,47,filler,
489,condition1,4,yiwei_unclear,103,想,31046,48,yiwei,
489,condition1,4,juede_contrastive,17,以為,4334,49,juede,
489,condition1,4,juede_unclear,111,覺得,4410,50,juede,
463,condition1,practice,practice_1,301,放,,0,NA,
463,condition1,practice,practice_2,302,打,,0,NA,
463,condition1,practice,practice_3,303,发,,0,NA,
463,condition1,practice,practice_4,304,闹,,0,NA,
463,condition1,0,yiwei_unclear,101,说,6338,1,yiwei,
463,condition1,0,filler,906,点,4686,2,filler,
463,condition1,0,juede_unclear,111,知道,4530,3,juede,
463,condition1,0,juede_contrastive,11,买,9586,4,juede,
463,condition1,0,yiwei_contrastive,5,以为,6501,5,yiwei,
463,condition1,0,filler,905,指,4914,6,filler,
463,condition1,0,juede_unclear,114,怕,8939,7,juede,
463,condition1,0,yiwei_unclear,109,知道,4022,8,yiwei,
463,condition1,0,juede_contrastive,20,不知道,25041,9,juede,
463,condition1,0,yiwei_contrastive,4,以为,6359,10,yiwei,
463,condition1,1,yiwei_unclear,105,以为,9459,11,yiwei,
463,condition1,1,filler,907,谈,8588,12,filler,
463,condition1,1,juede_unclear,116,觉得,6359,13,juede,
463,condition1,1,filler,908,拆,3645,14,filler,
463,condition1,1,juede_unclear,115,认为,6743,15,juede,
463,condition1,1,yiwei_unclear,103,以为,5288,16,yiwei,
463,condition1,1,yiwei_contrastive,6,猜,6561,17,yiwei,
463,condition1,1,juede_contrastive,15,买的,11348,18,juede,
463,condition1,1,juede_contrastive,17,不,7088,19,juede,
463,condition1,1,yiwei_contrastive,9,猜,4627,20,yiwei,
463,condition1,2,juede_contrastive,13,不,7643,21,juede,
463,condition1,2,juede_unclear,119,看,7665,22,juede,
463,condition1,2,yiwei_contrastive,10,猜,6105,23,yiwei,
463,condition1,2,juede_contrastive,18,说,5602,24,juede,
463,condition1,2,juede_unclear,117,藏,5326,25,juede,
463,condition1,2,yiwei_unclear,110,担心,8557,26,yiwei,
463,condition1,2,filler,902,盗,5692,27,filler,
463,condition1,2,yiwei_contrastive,1,知道,3811,28,yiwei,
463,condition1,2,filler,903,待,5168,29,filler,
463,condition1,2,yiwei_unclear,102,说,3509,30,yiwei,
463,condition1,3,yiwei_contrastive,8,说,5310,31,yiwei,
463,condition1,3,juede_unclear,118,认为,5325,32,juede,
463,condition1,3,yiwei_unclear,107,说,4283,33,yiwei,
463,condition1,3,filler,909,画,5354,34,filler,
463,condition1,3,juede_contrastive,19,觉得,12946,35,juede,
463,condition1,3,juede_contrastive,16,觉得,8522,36,juede,
463,condition1,3,yiwei_unclear,106,知道,10077,37,yiwei,
463,condition1,3,juede_unclear,112,发现,5595,38,juede,
463,condition1,3,filler,910,刻,6990,39,filler,
463,condition1,3,yiwei_contrastive,3,说,7080,40,yiwei,
463,condition1,4,juede_contrastive,14,说,8310,41,juede,
463,condition1,4,yiwei_unclear,104,告诉,7824,42,yiwei,
463,condition1,4,juede_contrastive,12,认为,4492,43,juede,
463,condition1,4,yiwei_unclear,108,说,5159,44,yiwei,
463,condition1,4,yiwei_contrastive,7,认为,5363,45,yiwei,
463,condition1,4,juede_unclear,120,担心,8424,46,juede,
463,condition1,4,yiwei_contrastive,2,以为,4198,47,yiwei,
463,condition1,4,juede_unclear,113,认为,3585,48,juede,
463,condition1,4,filler,901,挠,5409,49,filler,
463,condition1,4,filler,904,揠,7664,50,filler,
513,condition1,practice,practice_1,301,放,,0,NA,
513,condition1,practice,practice_2,302,打,,0,NA,
513,condition1,practice,practice_3,303,发,,0,NA,
513,condition1,practice,practice_4,304,闹,,0,NA,
513,condition1,0,yiwei_unclear,103,以为,11327,1,yiwei,
513,condition1,0,juede_contrastive,18,觉得,9996,2,juede,
513,condition1,0,juede_unclear,117,藏,5868,3,juede,
513,condition1,0,yiwei_contrastive,5,觉得,9822,4,yiwei,
513,condition1,0,yiwei_contrastive,8,觉得,17779,5,yiwei,
513,condition1,0,yiwei_unclear,102,觉得,5404,6,yiwei,
513,condition1,0,juede_contrastive,20,看,62073,7,juede,
513,condition1,0,filler,909,画,5535,8,filler,
513,condition1,0,juede_unclear,119,看,6605,9,juede,
513,condition1,0,filler,905,指,9840,10,filler,
513,condition1,1,yiwei_unclear,108,认为,14376,11,yiwei,
513,condition1,1,filler,904,拔,25019,12,filler,
513,condition1,1,yiwei_unclear,105,以为,15630,13,yiwei,
513,condition1,1,yiwei_contrastive,10,以为,5336,14,yiwei,
513,condition1,1,yiwei_contrastive,2,觉得,7629,15,yiwei,
513,condition1,1,filler,903,待,6348,16,filler,
513,condition1,1,juede_contrastive,17,看,6856,17,juede,
513,condition1,1,juede_unclear,118,觉得,4588,18,juede,
513,condition1,1,juede_contrastive,15,看,9373,19,juede,
513,condition1,1,juede_unclear,120,以为,10273,20,juede,
513,condition1,2,yiwei_unclear,104,看,9241,21,yiwei,
513,condition1,2,juede_contrastive,11,看,12710,22,juede,
513,condition1,2,juede_unclear,114,看见,10576,23,juede,
513,condition1,2,juede_contrastive,19,认为,9473,24,juede,
513,condition1,2,filler,910,刻,8288,25,filler,
513,condition1,2,juede_unclear,115,觉得,5620,26,juede,
513,condition1,2,yiwei_contrastive,9,认为,3236,27,yiwei,
513,condition1,2,filler,907,谈,4136,28,filler,
513,condition1,2,yiwei_contrastive,7,觉得,4722,29,yiwei,
513,condition1,2,yiwei_unclear,109,看见,6369,30,yiwei,
513,condition1,3,yiwei_contrastive,3,说,9175,31,yiwei,
513,condition1,3,yiwei_unclear,106,看见,6772,32,yiwei,
513,condition1,3,juede_unclear,116,想,31490,33,juede,
513,condition1,3,juede_unclear,112,觉得,5304,34,juede,
513,condition1,3,yiwei_contrastive,6,觉得,4987,35,yiwei,
513,condition1,3,filler,902,盗,5038,36,filler,
513,condition1,3,juede_contrastive,12,觉得,3270,37,juede,
513,condition1,3,filler,906,点,4068,38,filler,
513,condition1,3,yiwei_unclear,110,觉得,8340,39,yiwei,
513,condition1,3,juede_contrastive,14,认为,5304,40,juede,
513,condition1,4,yiwei_contrastive,1,说,5187,41,yiwei,
513,condition1,4,juede_contrastive,16,看见的,10542,42,juede,
513,condition1,4,juede_unclear,111,觉得,4202,43,juede,
513,condition1,4,filler,908,拆,6055,44,filler,
513,condition1,4,juede_contrastive,13,用的,7139,45,juede,
513,condition1,4,yiwei_unclear,107,以为,6421,46,yiwei,
513,condition1,4,yiwei_unclear,101,以为,4421,47,yiwei,
513,condition1,4,yiwei_contrastive,4,认为,8289,48,yiwei,
513,condition1,4,filler,901,挠,4451,49,filler,
513,condition1,4,juede_unclear,113,觉得,3506,50,juede,
440,condition1,practice,practice_1,301,放,,0,NA,
440,condition1,practice,practice_2,302,击,,0,NA,
440,condition1,practice,practice_3,303,发,,0,NA,
440,condition1,practice,practice_4,304,闹,,0,NA,
440,condition1,0,juede_contrastive,12,觉得,23159,1,juede,
440,condition1,0,yiwei_unclear,105,以为,25530,2,yiwei,
440,condition1,0,juede_contrastive,18,确认,18902,3,juede,
440,condition1,0,juede_unclear,119,照顾,20954,4,juede,
440,condition1,0,juede_unclear,114,看到,15472,5,juede,
440,condition1,0,yiwei_contrastive,9,来,12730,6,yiwei,
440,condition1,0,filler,909,画,5960,7,filler,
440,condition1,0,yiwei_unclear,103,以为,12516,8,yiwei,
440,condition1,0,yiwei_contrastive,1,说,9118,9,yiwei,
440,condition1,0,filler,907,谈,5471,10,filler,
440,condition1,1,filler,906,点,9035,11,filler,
440,condition1,1,filler,908,拆,11118,12,filler,
440,condition1,1,juede_unclear,113,认为,12831,13,juede,
440,condition1,1,juede_unclear,115,觉得,7951,14,juede,
440,condition1,1,yiwei_contrastive,5,说,9703,15,yiwei,
440,condition1,1,yiwei_contrastive,7,知道,10069,16,yiwei,
440,condition1,1,juede_contrastive,15,说,19731,17,juede,
440,condition1,1,juede_contrastive,13,认为,12371,18,juede,
440,condition1,1,yiwei_unclear,104,看,10933,19,yiwei,
440,condition1,1,yiwei_unclear,109,知道,7590,20,yiwei,
440,condition1,2,juede_contrastive,19,觉得,8586,21,juede,
440,condition1,2,yiwei_unclear,107,觉得,13150,22,yiwei,
440,condition1,2,yiwei_contrastive,10,以为,20385,23,yiwei,
440,condition1,2,yiwei_contrastive,8,以为,9153,24,yiwei,
440,condition1,2,yiwei_unclear,101,以为,11034,25,yiwei,
440,condition1,2,juede_unclear,112,记得,12016,26,juede,
440,condition1,2,filler,903,待,7673,27,filler,
440,condition1,2,juede_unclear,111,认为,7807,28,juede,
440,condition1,2,filler,902,盗,7235,29,filler,
440,condition1,2,juede_contrastive,17,说,8880,30,juede,
440,condition1,3,juede_contrastive,14,说,5699,31,juede,
440,condition1,3,filler,910,刻,14344,32,filler,
440,condition1,3,filler,901,弄,7522,33,filler,
440,condition1,3,juede_unclear,120,觉得,11517,34,juede,
440,condition1,3,yiwei_unclear,102,说,8719,35,yiwei,
440,condition1,3,juede_unclear,116,看,19405,36,juede,
440,condition1,3,yiwei_contrastive,3,看,10301,37,yiwei,
440,condition1,3,yiwei_unclear,106,剩下,26047,38,yiwei,
440,condition1,3,juede_contrastive,20,说,18204,39,juede,
440,condition1,3,yiwei_contrastive,2,感觉,11351,40,yiwei,
440,condition1,4,yiwei_unclear,108,认为,13380,41,yiwei,
440,condition1,4,juede_unclear,117,卡,9751,42,juede,
440,condition1,4,juede_contrastive,11,觉得,4975,43,juede,
440,condition1,4,juede_contrastive,16,看,6341,44,juede,
440,condition1,4,yiwei_unclear,110,看,23017,45,yiwei,
440,condition1,4,filler,905,指,7040,46,filler,
440,condition1,4,filler,904,拔,6404,47,filler,
440,condition1,4,juede_unclear,118,估计,10567,48,juede,
440,condition1,4,yiwei_contrastive,4,当,12630,49,yiwei,
440,condition1,4,yiwei_contrastive,6,知道,7606,50,yiwei,
496,condition1,practice,practice_1,301,放,,0,NA,
496,condition1,practice,practice_2,302,打,,0,NA,
496,condition1,practice,practice_3,303,發,,0,NA,
496,condition1,practice,practice_4,304,鬧,,0,NA,
496,condition1,0,yiwei_contrastive,8,看,20200,1,yiwei,
496,condition1,0,juede_unclear,117,放,4384,2,juede,
496,condition1,0,juede_contrastive,12,看,4066,3,juede,
496,condition1,0,yiwei_unclear,102,看,27550,4,yiwei,
496,condition1,0,juede_unclear,114,怕,32367,5,juede,
496,condition1,0,yiwei_unclear,106,看,11498,6,yiwei,
496,condition1,0,filler,904,揠,7720,7,filler,
496,condition1,0,filler,903,待,5646,8,filler,
496,condition1,0,yiwei_contrastive,1,說,4100,9,yiwei,
496,condition1,0,juede_contrastive,18,租,27202,10,juede,
496,condition1,1,filler,910,刻,6599,11,filler,
496,condition1,1,yiwei_contrastive,6,？,20701,12,yiwei,
496,condition1,1,filler,901,猴,8300,13,filler,
496,condition1,1,yiwei_contrastive,3,剛剛,5800,14,yiwei,
496,condition1,1,juede_unclear,119,說,8199,15,juede,
496,condition1,1,juede_contrastive,14,坐,16834,16,juede,
496,condition1,1,juede_contrastive,19,道,13316,17,juede,
496,condition1,1,yiwei_unclear,103,以為,5897,18,yiwei,
496,condition1,1,yiwei_unclear,109,帶,8854,19,yiwei,
496,condition1,1,juede_unclear,111,覺得,5747,20,juede,
496,condition1,2,juede_unclear,120,說,3950,21,juede,
496,condition1,2,yiwei_contrastive,5,以為,3666,22,yiwei,
496,condition1,2,filler,908,河拆,7703,23,filler,
496,condition1,2,yiwei_contrastive,7,怕,10333,24,yiwei,
496,condition1,2,yiwei_unclear,108,？,20751,25,yiwei,
496,condition1,2,juede_contrastive,17,覺得,7095,26,juede,
496,condition1,2,yiwei_unclear,104,？,13402,27,yiwei,
496,condition1,2,juede_contrastive,15,看,16330,28,juede,
496,condition1,2,filler,907,談,3415,29,filler,
496,condition1,2,juede_unclear,112,說過,7486,30,juede,
496,condition1,3,juede_unclear,116,看一輩子,15431,31,juede,
496,condition1,3,juede_unclear,115,覺得,7251,32,juede,
496,condition1,3,juede_contrastive,13,說這,14983,33,juede,
496,condition1,3,yiwei_unclear,110,猜,17479,34,yiwei,
496,condition1,3,yiwei_contrastive,2,看,3770,35,yiwei,
496,condition1,3,yiwei_unclear,107,說,5816,36,yiwei,
496,condition1,3,filler,905,比,4301,37,filler,
496,condition1,3,filler,906,點,2866,38,filler,
496,condition1,3,yiwei_contrastive,4,說,4050,39,yiwei,
496,condition1,3,juede_contrastive,11,戴,6399,40,juede,
496,condition1,4,juede_contrastive,20,看,7352,41,juede,
496,condition1,4,yiwei_unclear,101,會說,11067,42,yiwei,
496,condition1,4,yiwei_contrastive,10,還以為,6566,43,yiwei,
496,condition1,4,juede_unclear,118,認為,4882,44,juede,
496,condition1,4,filler,902,盜,4136,45,filler,
496,condition1,4,juede_unclear,113,認為,3498,46,juede,
496,condition1,4,juede_contrastive,16,認為,7766,47,juede,
496,condition1,4,yiwei_contrastive,9,認為,5200,48,yiwei,
496,condition1,4,yiwei_unclear,105,以為,17020,49,yiwei,
496,condition1,4,filler,909,畫,6915,50,filler,
473,condition1,practice,practice_1,301,放,,0,NA,
473,condition1,practice,practice_2,302,打,,0,NA,
473,condition1,practice,practice_3,303,发,,0,NA,
473,condition1,practice,practice_4,304,闹,,0,NA,
473,condition1,0,filler,903,待,5318,1,filler,
473,condition1,0,yiwei_contrastive,10,可,29398,2,yiwei,
473,condition1,0,yiwei_unclear,101,不,42901,3,yiwei,
473,condition1,0,juede_unclear,112,想,31116,4,juede,
473,condition1,0,yiwei_unclear,106,是,8266,5,yiwei,
473,condition1,0,juede_unclear,114,觉得,59571,6,juede,
473,condition1,0,yiwei_contrastive,8,真的,4670,7,yiwei,
473,condition1,0,juede_contrastive,15,的,11525,8,juede,
473,condition1,0,filler,908,拆,4690,9,filler,
473,condition1,0,juede_contrastive,19,觉得,8780,10,juede,
473,condition1,1,filler,901,挠,5044,11,filler,
473,condition1,1,juede_contrastive,16,的,5242,12,juede,
473,condition1,1,yiwei_unclear,109,让,5264,13,yiwei,
473,condition1,1,yiwei_contrastive,7,的,9106,14,yiwei,
473,condition1,1,yiwei_contrastive,9,们,4339,15,yiwei,
473,condition1,1,juede_unclear,111,觉得,5403,16,juede,
473,condition1,1,juede_contrastive,18,的,6475,17,juede,
473,condition1,1,filler,906,点,3928,18,filler,
473,condition1,1,juede_unclear,115,觉得,5656,19,juede,
473,condition1,1,yiwei_unclear,103,在想,12961,20,yiwei,
473,condition1,2,juede_unclear,119,摸,9148,21,juede,
473,condition1,2,juede_contrastive,11,选,14325,22,juede,
473,condition1,2,yiwei_unclear,102,的,16166,23,yiwei,
473,condition1,2,juede_contrastive,13,那,10391,24,juede,
473,condition1,2,filler,905,指,5447,25,filler,
473,condition1,2,yiwei_unclear,110,不,8598,26,yiwei,
473,condition1,2,yiwei_contrastive,5,没想到,17899,27,yiwei,
473,condition1,2,juede_unclear,113,觉得,8814,28,juede,
473,condition1,2,yiwei_contrastive,1,看,7355,29,yiwei,
473,condition1,2,filler,904,揠,6131,30,filler,
473,condition1,3,juede_unclear,118,觉得,6537,31,juede,
473,condition1,3,filler,907,谈,3341,32,filler,
473,condition1,3,yiwei_unclear,107,称,7119,33,yiwei,
473,condition1,3,yiwei_contrastive,2,看,14795,34,yiwei,
473,condition1,3,juede_contrastive,20,看,10952,35,juede,
473,condition1,3,juede_contrastive,17,看,6120,36,juede,
473,condition1,3,yiwei_unclear,104,看,13919,37,yiwei,
473,condition1,3,yiwei_contrastive,6,的,3114,38,yiwei,
473,condition1,3,filler,909,画,4687,39,filler,
473,condition1,3,juede_unclear,117,的,4021,40,juede,
473,condition1,4,yiwei_unclear,105,们,9422,41,yiwei,
