workerid,proliferate.condition,block_id,condition,item_id,response,rt,trial_num,verb,error,answer,response_correct,response_clean,response_type,response_num,discourse_type
478,condition1,2,juede_contrastive,15,看,48113,21,juede,NA,NA,NA,other,non-other,0,constrained
478,condition1,2,yiwei_contrastive,8,以为,30794,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
478,condition1,2,juede_unclear,112,看,68511,23,juede,NA,NA,NA,other,non-other,0,unconstrained
478,condition1,2,yiwei_unclear,105,以为,55995,25,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
478,condition1,2,yiwei_unclear,106,因为,47984,26,yiwei,NA,NA,NA,other,other,0,unconstrained
478,condition1,2,yiwei_contrastive,9,还以为,26476,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
478,condition1,2,juede_contrastive,16,看,35550,28,juede,NA,NA,NA,other,non-other,0,constrained
478,condition1,2,juede_unclear,114,看,35492,30,juede,NA,NA,NA,other,non-other,0,unconstrained
478,condition1,3,juede_contrastive,19,觉得,14783,32,juede,NA,NA,NA,juede,non-belief,1,constrained
478,condition1,3,yiwei_unclear,101,就知道,20025,33,yiwei,NA,NA,NA,other,factive-belief,0,unconstrained
478,condition1,3,juede_contrastive,12,看,21521,34,juede,NA,NA,NA,other,non-other,0,constrained
478,condition1,3,yiwei_contrastive,2,以为,41271,35,yiwei,NA,NA,NA,yiwei,contra,1,constrained
478,condition1,3,juede_unclear,115,觉得,19193,36,juede,NA,NA,NA,juede,non-belief,1,unconstrained
478,condition1,3,yiwei_contrastive,7,认为,32494,37,yiwei,NA,NA,NA,other,non-belief,0,constrained
478,condition1,3,yiwei_unclear,102,说,19222,39,yiwei,NA,NA,NA,other,non-say,0,unconstrained
478,condition1,3,juede_unclear,119,觉得,29105,40,juede,NA,NA,NA,juede,non-belief,1,unconstrained
478,condition1,4,juede_unclear,116,看到,28447,41,juede,NA,NA,NA,other,factive-other,0,unconstrained
478,condition1,4,yiwei_unclear,110,看,41133,43,yiwei,NA,NA,NA,other,non-other,0,unconstrained
478,condition1,4,juede_contrastive,20,知道,19696,45,juede,NA,NA,NA,other,factive-belief,0,constrained
478,condition1,4,juede_contrastive,18,知道,32582,46,juede,NA,NA,NA,other,factive-belief,0,constrained
478,condition1,4,juede_unclear,113,看,22192,47,juede,NA,NA,NA,other,non-other,0,unconstrained
478,condition1,4,yiwei_contrastive,1,以为,20574,48,yiwei,NA,NA,NA,yiwei,contra,1,constrained
478,condition1,4,yiwei_unclear,104,不要让,28649,49,yiwei,NA,NA,NA,other,other,0,unconstrained
478,condition1,4,yiwei_contrastive,10,以为,22184,50,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,0,juede_contrastive,11,戴,19469,1,juede,NA,NA,NA,other,verb,0,constrained
422,condition1,0,juede_unclear,111,覺得,67731,2,juede,NA,NA,NA,juede,non-belief,1,unconstrained
422,condition1,0,yiwei_contrastive,1,以為,54494,4,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,0,yiwei_unclear,102,說,49355,5,yiwei,NA,NA,NA,other,non-say,0,unconstrained
422,condition1,0,yiwei_unclear,104,以為,71768,6,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,0,juede_unclear,113,覺得,22355,7,juede,NA,NA,NA,juede,non-belief,1,unconstrained
422,condition1,0,yiwei_contrastive,4,以為,45890,9,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,0,juede_contrastive,14,覺得,45862,10,juede,NA,NA,NA,juede,non-belief,1,constrained
422,condition1,1,yiwei_contrastive,6,以為,25251,12,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,1,juede_contrastive,19,覺得,32377,13,juede,NA,NA,NA,juede,non-belief,1,constrained
422,condition1,1,juede_contrastive,20,猜,27824,14,juede,NA,NA,NA,other,non-belief,0,constrained
422,condition1,1,juede_unclear,118,認為,32617,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
422,condition1,1,yiwei_unclear,109,以為,36779,16,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,1,yiwei_unclear,105,以為,31935,18,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,1,yiwei_contrastive,10,以為,14549,19,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,1,juede_unclear,115,覺得,55581,20,juede,NA,NA,NA,juede,non-belief,1,unconstrained
422,condition1,2,juede_contrastive,13,認為,63756,21,juede,NA,NA,NA,other,non-belief,0,constrained
422,condition1,2,juede_contrastive,16,猜,36142,22,juede,NA,NA,NA,other,non-belief,0,constrained
422,condition1,2,juede_unclear,116,猜,29557,23,juede,NA,NA,NA,other,non-belief,0,unconstrained
422,condition1,2,juede_unclear,119,覺得,45103,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
422,condition1,2,yiwei_contrastive,7,以為,36390,25,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,2,yiwei_unclear,110,以為,30674,26,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,2,yiwei_unclear,108,覺得,32077,27,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
422,condition1,2,yiwei_contrastive,2,以為,20422,30,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,3,juede_contrastive,17,以為,46753,31,juede,NA,NA,NA,yiwei,contra,0,constrained
422,condition1,3,yiwei_contrastive,9,以為,14497,32,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,3,juede_contrastive,12,覺得,24375,33,juede,NA,NA,NA,juede,non-belief,1,constrained
422,condition1,3,yiwei_unclear,107,以為,11107,34,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,3,juede_unclear,117,以為,26910,35,juede,NA,NA,NA,yiwei,contra,0,unconstrained
422,condition1,3,juede_unclear,112,覺得,37979,37,juede,NA,NA,NA,juede,non-belief,1,unconstrained
422,condition1,3,yiwei_unclear,103,以為,23625,38,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,3,yiwei_contrastive,5,以為,11010,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,4,yiwei_contrastive,8,以為,18060,41,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,4,juede_unclear,114,以為,36719,42,juede,NA,NA,NA,yiwei,contra,0,unconstrained
422,condition1,4,juede_contrastive,15,以為,44699,43,juede,NA,NA,NA,yiwei,contra,0,constrained
422,condition1,4,juede_unclear,120,以為,13290,44,juede,NA,NA,NA,yiwei,contra,0,unconstrained
422,condition1,4,juede_contrastive,18,以為,18524,45,juede,NA,NA,NA,yiwei,contra,0,constrained
422,condition1,4,yiwei_unclear,106,以為,60780,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
422,condition1,4,yiwei_contrastive,3,以為,22716,48,yiwei,NA,NA,NA,yiwei,contra,1,constrained
422,condition1,4,yiwei_unclear,101,以為,11970,49,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
465,condition1,0,juede_contrastive,12,觉得,30136,1,juede,NA,NA,NA,juede,non-belief,1,constrained
465,condition1,0,yiwei_contrastive,2,以为,48976,2,yiwei,NA,NA,NA,yiwei,contra,1,constrained
465,condition1,0,yiwei_unclear,109,打发,47200,3,yiwei,NA,NA,NA,other,other,0,unconstrained
465,condition1,0,juede_unclear,113,出的,15944,4,juede,NA,NA,NA,other,other,0,unconstrained
465,condition1,0,juede_contrastive,20,说的,31992,5,juede,NA,NA,NA,other,non-say,0,constrained
465,condition1,0,yiwei_unclear,106,靠,44720,6,yiwei,NA,NA,NA,other,other,0,unconstrained
465,condition1,0,yiwei_contrastive,10,画的,18864,9,yiwei,NA,NA,NA,other,other,0,constrained
465,condition1,0,juede_unclear,112,觉得,37759,10,juede,NA,NA,NA,juede,non-belief,1,unconstrained
465,condition1,1,yiwei_unclear,108,认为,22865,11,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
465,condition1,1,yiwei_unclear,102,说,17415,12,yiwei,NA,NA,NA,other,non-say,0,unconstrained
465,condition1,1,yiwei_contrastive,8,这里,30401,13,yiwei,NA,NA,NA,other,other,0,constrained
465,condition1,1,juede_unclear,118,觉得,39024,14,juede,NA,NA,NA,juede,non-belief,1,unconstrained
465,condition1,1,juede_unclear,120,喜欢,26016,16,juede,NA,NA,NA,other,verb,0,unconstrained
465,condition1,1,juede_contrastive,14,看,84215,17,juede,NA,NA,NA,other,non-other,0,constrained
465,condition1,1,juede_contrastive,16,那个,21825,18,juede,NA,NA,NA,other,other,0,constrained
465,condition1,1,yiwei_contrastive,3,可,19296,20,yiwei,NA,NA,NA,other,other,0,constrained
465,condition1,2,juede_contrastive,11,你,11911,21,juede,NA,NA,NA,other,other,0,constrained
465,condition1,2,yiwei_contrastive,7,想,20913,22,yiwei,NA,NA,NA,other,non-belief,0,constrained
465,condition1,2,juede_contrastive,19,是,18424,23,juede,NA,NA,NA,other,other,0,constrained
465,condition1,2,juede_unclear,111,觉得,23681,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
465,condition1,2,yiwei_contrastive,9,以为,59616,26,yiwei,NA,NA,NA,yiwei,contra,1,constrained
465,condition1,2,yiwei_unclear,107,当,13319,27,yiwei,NA,NA,NA,other,contra,0,unconstrained
465,condition1,2,juede_unclear,116,想,55784,28,juede,NA,NA,NA,other,non-belief,0,unconstrained
465,condition1,2,yiwei_unclear,103,以为,26128,30,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
465,condition1,3,yiwei_contrastive,6,想,13439,32,yiwei,NA,NA,NA,other,non-belief,0,constrained
465,condition1,3,juede_contrastive,15,以为,39656,33,juede,NA,NA,NA,yiwei,contra,0,constrained
465,condition1,3,juede_unclear,117,放,13080,34,juede,NA,NA,NA,other,verb,0,unconstrained
465,condition1,3,yiwei_unclear,105,没有,32840,35,yiwei,NA,NA,NA,other,other,0,unconstrained
465,condition1,3,yiwei_contrastive,4,以为,22152,36,yiwei,NA,NA,NA,yiwei,contra,1,constrained
465,condition1,3,yiwei_unclear,104,看,13400,37,yiwei,NA,NA,NA,other,non-other,0,unconstrained
465,condition1,3,juede_unclear,119,觉得,16192,38,juede,NA,NA,NA,juede,non-belief,1,unconstrained
465,condition1,3,juede_contrastive,17,说,41839,40,juede,NA,NA,NA,other,non-say,0,constrained
465,condition1,4,juede_unclear,114,看,19912,41,juede,NA,NA,NA,other,non-other,0,unconstrained
465,condition1,4,yiwei_unclear,101,怪,8928,42,yiwei,NA,NA,NA,other,other,0,unconstrained
465,condition1,4,yiwei_contrastive,1,骂,17848,43,yiwei,NA,NA,NA,other,non-say,0,constrained
465,condition1,4,yiwei_contrastive,5,以为,11008,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
465,condition1,4,juede_contrastive,13,用的,16768,45,juede,NA,NA,NA,other,other,0,constrained
465,condition1,4,juede_contrastive,18,的,13712,46,juede,NA,NA,NA,other,other,0,constrained
465,condition1,4,yiwei_unclear,110,想,14648,48,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
465,condition1,4,juede_unclear,115,说,18488,50,juede,NA,NA,NA,other,non-say,0,unconstrained
490,condition1,0,juede_unclear,118,觉得,33526,1,juede,NA,NA,NA,juede,non-belief,1,unconstrained
490,condition1,0,yiwei_contrastive,7,以为,21581,3,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,0,yiwei_unclear,101,以为,18574,5,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,0,juede_contrastive,15,觉得,19354,6,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,0,juede_unclear,119,觉得,16949,7,juede,NA,NA,NA,juede,non-belief,1,unconstrained
490,condition1,0,yiwei_contrastive,5,以为,21981,8,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,0,juede_contrastive,20,说,22720,9,juede,NA,NA,NA,other,non-say,0,constrained
490,condition1,0,yiwei_unclear,106,一看,63885,10,yiwei,NA,NA,NA,other,other,0,unconstrained
490,condition1,1,juede_contrastive,14,觉得,24931,11,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,1,juede_contrastive,16,觉得,25713,12,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,1,juede_unclear,115,猜,42992,14,juede,NA,NA,NA,other,non-belief,0,unconstrained
490,condition1,1,yiwei_unclear,110,以为,53896,15,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,1,yiwei_contrastive,8,找找，,100298,16,yiwei,NA,NA,NA,other,verb,0,constrained
490,condition1,1,yiwei_unclear,109,以为,69615,17,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,1,juede_unclear,117,翻翻,41804,19,juede,NA,NA,NA,other,verb,0,unconstrained
490,condition1,1,yiwei_contrastive,10,以为,11163,20,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,2,yiwei_unclear,102,觉得,50349,21,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
490,condition1,2,juede_contrastive,12,觉得,14185,22,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,2,yiwei_contrastive,1,以为,25175,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,2,yiwei_unclear,107,以为,12550,24,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,2,juede_unclear,114,觉得,26929,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
490,condition1,2,yiwei_contrastive,3,以为,11705,27,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,2,juede_unclear,112,觉得,27254,28,juede,NA,NA,NA,juede,non-belief,1,unconstrained
490,condition1,2,juede_contrastive,18,说,22145,29,juede,NA,NA,NA,other,non-say,0,constrained
490,condition1,3,juede_unclear,120,觉得,28468,32,juede,NA,NA,NA,juede,non-belief,1,unconstrained
490,condition1,3,yiwei_unclear,108,认为它,40583,33,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
490,condition1,3,juede_contrastive,11,觉得,28496,34,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,3,yiwei_unclear,105,一开始以为这,55079,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,3,juede_unclear,116,遇到,46377,36,juede,NA,NA,NA,other,other,0,unconstrained
490,condition1,3,yiwei_contrastive,2,还以为,29511,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,3,juede_contrastive,17,觉得,28787,38,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,3,yiwei_contrastive,4,就记成,35250,39,yiwei,NA,NA,NA,other,other,0,constrained
490,condition1,4,juede_contrastive,19,觉得,22645,41,juede,NA,NA,NA,juede,non-belief,1,constrained
490,condition1,4,juede_unclear,111,知道,30437,42,juede,NA,NA,NA,other,factive-belief,0,unconstrained
490,condition1,4,yiwei_contrastive,9,以为,16565,44,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,4,juede_unclear,113,认为,16938,45,juede,NA,NA,NA,other,non-belief,0,unconstrained
490,condition1,4,juede_contrastive,13,说,15920,46,juede,NA,NA,NA,other,non-say,0,constrained
490,condition1,4,yiwei_contrastive,6,以为,14484,47,yiwei,NA,NA,NA,yiwei,contra,1,constrained
490,condition1,4,yiwei_unclear,104,以为,12258,48,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
490,condition1,4,yiwei_unclear,103,说,22837,50,yiwei,NA,NA,NA,other,non-say,0,unconstrained
510,condition1,0,yiwei_unclear,108,養,38325,1,yiwei,NA,NA,NA,other,other,0,unconstrained
510,condition1,0,yiwei_contrastive,7,猜,69566,2,yiwei,NA,NA,NA,other,non-belief,0,constrained
510,condition1,0,juede_contrastive,20,猜,28126,3,juede,NA,NA,NA,other,non-belief,0,constrained
510,condition1,0,yiwei_contrastive,6,猜,24422,4,yiwei,NA,NA,NA,other,non-belief,0,constrained
510,condition1,0,juede_contrastive,12,認同,289685,6,juede,NA,NA,NA,other,non-other,0,constrained
510,condition1,0,juede_unclear,116,看過,161091,8,juede,NA,NA,NA,other,other,0,unconstrained
510,condition1,0,juede_unclear,113,出,117028,9,juede,NA,NA,NA,other,other,0,unconstrained
510,condition1,0,yiwei_unclear,101,以為,34383,10,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,1,yiwei_contrastive,9,以為,116846,11,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,1,yiwei_unclear,106,以為,26057,12,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,1,juede_contrastive,13,猜到,62588,13,juede,NA,NA,NA,other,non-belief,0,constrained
510,condition1,1,yiwei_contrastive,1,以為,28611,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,1,juede_unclear,114,猜,32050,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
510,condition1,1,yiwei_unclear,110,以為,24990,16,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,1,juede_unclear,111,覺得,19897,19,juede,NA,NA,NA,juede,non-belief,1,unconstrained
510,condition1,1,juede_contrastive,16,認為,44415,20,juede,NA,NA,NA,other,non-belief,0,constrained
510,condition1,2,juede_unclear,115,猜,109104,22,juede,NA,NA,NA,other,non-belief,0,unconstrained
510,condition1,2,yiwei_contrastive,10,以為,11644,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,2,yiwei_contrastive,4,以為,46954,24,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,2,yiwei_unclear,107,以為,59600,25,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,2,juede_contrastive,11,贊成,82581,26,juede,NA,NA,NA,other,non-belief,0,constrained
510,condition1,2,juede_unclear,118,認為,106448,27,juede,NA,NA,NA,other,non-belief,0,unconstrained
510,condition1,2,juede_contrastive,19,確實,18273,28,juede,NA,NA,NA,other,other,0,constrained
510,condition1,2,yiwei_unclear,105,以為,25886,30,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,3,juede_unclear,119,感覺,88102,31,juede,NA,NA,NA,other,non-belief,0,unconstrained
510,condition1,3,yiwei_unclear,103,以為,19825,32,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,3,yiwei_contrastive,5,以為,13357,33,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,3,juede_contrastive,14,猜,43655,34,juede,NA,NA,NA,other,non-belief,0,constrained
510,condition1,3,yiwei_unclear,104,以為,44179,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,3,juede_contrastive,17,以為,9712,37,juede,NA,NA,NA,yiwei,contra,0,constrained
510,condition1,3,yiwei_contrastive,3,以為,10266,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,3,juede_unclear,120,以為,11444,40,juede,NA,NA,NA,yiwei,contra,0,unconstrained
510,condition1,4,yiwei_contrastive,2,以為,10597,41,yiwei,NA,NA,NA,yiwei,contra,1,constrained
510,condition1,4,juede_contrastive,15,知道,93921,42,juede,NA,NA,NA,other,factive-belief,0,constrained
510,condition1,4,juede_unclear,112,認為,56277,43,juede,NA,NA,NA,other,non-belief,0,unconstrained
510,condition1,4,yiwei_unclear,102,以為,41164,44,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,4,yiwei_unclear,109,以為,27599,47,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
510,condition1,4,juede_contrastive,18,知道,25153,48,juede,NA,NA,NA,other,factive-belief,0,constrained
510,condition1,4,juede_unclear,117,放,90839,49,juede,NA,NA,NA,other,verb,0,unconstrained
510,condition1,4,yiwei_contrastive,8,知道,54068,50,yiwei,NA,NA,NA,other,factive-belief,0,constrained
435,condition1,0,yiwei_unclear,101,会说,45240,1,yiwei,NA,NA,NA,other,non-say,0,unconstrained
435,condition1,0,juede_unclear,118,觉得,18416,3,juede,NA,NA,NA,juede,non-belief,1,unconstrained
435,condition1,0,yiwei_unclear,103,以为,32976,5,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,0,yiwei_contrastive,10,以为,14584,6,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,0,juede_contrastive,17,觉得,34536,7,juede,NA,NA,NA,juede,non-belief,1,constrained
435,condition1,0,juede_unclear,113,认为,17536,8,juede,NA,NA,NA,other,non-belief,0,unconstrained
435,condition1,0,juede_contrastive,19,觉得,16392,9,juede,NA,NA,NA,juede,non-belief,1,constrained
435,condition1,0,yiwei_contrastive,9,以为,32400,10,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,1,yiwei_unclear,102,以为,27376,11,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,1,yiwei_unclear,106,只剩,31816,12,yiwei,NA,NA,NA,other,other,0,unconstrained
435,condition1,1,juede_contrastive,18,说,27632,13,juede,NA,NA,NA,other,non-say,0,constrained
435,condition1,1,yiwei_contrastive,8,还以为,27792,14,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,1,juede_unclear,112,想,14816,15,juede,NA,NA,NA,other,non-belief,0,unconstrained
435,condition1,1,juede_contrastive,12,觉得,14240,17,juede,NA,NA,NA,juede,non-belief,1,constrained
435,condition1,1,yiwei_contrastive,3,还以为,27216,18,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,1,juede_unclear,115,觉得,17456,20,juede,NA,NA,NA,juede,non-belief,1,unconstrained
435,condition1,2,yiwei_unclear,107,以为,13336,21,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,2,yiwei_contrastive,2,还以为,16224,22,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,2,yiwei_contrastive,4,以为,25456,23,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,2,juede_unclear,117,觉得,46328,24,juede,NA,NA,NA,juede,non-belief,1,unconstrained
435,condition1,2,juede_unclear,119,觉得,35224,25,juede,NA,NA,NA,juede,non-belief,1,unconstrained
435,condition1,2,juede_contrastive,13,认为,45656,26,juede,NA,NA,NA,other,non-belief,0,constrained
435,condition1,2,yiwei_unclear,109,以为,44720,28,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,2,juede_contrastive,14,觉得,16448,30,juede,NA,NA,NA,juede,non-belief,1,constrained
435,condition1,3,juede_unclear,120,担心,35096,31,juede,NA,NA,NA,other,non-emotion,0,unconstrained
435,condition1,3,juede_contrastive,15,知道,27264,33,juede,NA,NA,NA,other,factive-belief,0,constrained
435,condition1,3,juede_unclear,116,觉得,27520,34,juede,NA,NA,NA,juede,non-belief,1,unconstrained
435,condition1,3,yiwei_unclear,110,以为,22120,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,3,juede_contrastive,16,觉得,29152,36,juede,NA,NA,NA,juede,non-belief,1,constrained
435,condition1,3,yiwei_contrastive,6,还以为,11504,37,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,3,yiwei_unclear,105,以为,21016,38,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,3,yiwei_contrastive,1,觉得,20384,40,yiwei,NA,NA,NA,juede,non-belief,0,constrained
435,condition1,4,juede_contrastive,11,那就,48208,41,juede,NA,NA,NA,other,other,0,constrained
435,condition1,4,yiwei_contrastive,5,以为,11664,42,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,4,yiwei_unclear,104,以为,13592,43,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
435,condition1,4,juede_contrastive,20,面前,55928,44,juede,NA,NA,NA,other,other,0,constrained
435,condition1,4,juede_unclear,114,怕,20184,45,juede,NA,NA,NA,other,non-emotion,0,unconstrained
435,condition1,4,yiwei_contrastive,7,以为,14168,46,yiwei,NA,NA,NA,yiwei,contra,1,constrained
435,condition1,4,yiwei_unclear,108,认为,30537,49,yiwei,NA,NA,NA,other,non-belief,0,unconstrained
435,condition1,4,juede_unclear,111,觉得,11431,50,juede,NA,NA,NA,juede,non-belief,1,unconstrained
429,condition1,0,juede_unclear,117,放,12173,1,juede,NA,NA,NA,other,verb,0,unconstrained
429,condition1,0,juede_contrastive,12,觉得,13133,2,juede,NA,NA,NA,juede,non-belief,1,constrained
429,condition1,0,yiwei_contrastive,1,原来,21071,3,yiwei,NA,NA,NA,other,other,0,constrained
429,condition1,0,yiwei_unclear,102,觉得,11056,4,yiwei,NA,NA,NA,juede,non-belief,0,unconstrained
429,condition1,0,yiwei_contrastive,7,以为,25188,6,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,0,yiwei_unclear,101,会以为,10814,8,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,0,juede_unclear,115,认为,17683,9,juede,NA,NA,NA,other,non-belief,0,unconstrained
429,condition1,0,juede_contrastive,13,说,26023,10,juede,NA,NA,NA,other,non-say,0,constrained
429,condition1,1,yiwei_contrastive,3,以为,11419,11,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,1,yiwei_contrastive,4,以为,16832,13,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,1,juede_contrastive,14,觉得,37540,14,juede,NA,NA,NA,juede,non-belief,1,constrained
429,condition1,1,yiwei_unclear,106,以为,25828,15,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,1,juede_unclear,119,感觉,16701,16,juede,NA,NA,NA,other,non-belief,0,unconstrained
429,condition1,1,juede_unclear,113,觉得,9130,17,juede,NA,NA,NA,juede,non-belief,1,unconstrained
429,condition1,1,yiwei_unclear,103,以为,7667,18,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,1,juede_contrastive,19,觉得,7038,20,juede,NA,NA,NA,juede,non-belief,1,constrained
429,condition1,2,yiwei_unclear,107,以为,7743,21,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,2,juede_unclear,112,觉得,24729,22,juede,NA,NA,NA,juede,non-belief,1,unconstrained
429,condition1,2,yiwei_unclear,108,以为,13528,23,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,2,juede_contrastive,20,觉得,10479,24,juede,NA,NA,NA,juede,non-belief,1,constrained
429,condition1,2,yiwei_contrastive,8,以为,23752,25,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,2,juede_unclear,120,觉得,18826,26,juede,NA,NA,NA,juede,non-belief,1,unconstrained
429,condition1,2,yiwei_contrastive,9,因为,7952,27,yiwei,NA,NA,NA,other,other,0,constrained
429,condition1,2,juede_contrastive,16,觉得,16842,29,juede,NA,NA,NA,juede,non-belief,1,constrained
429,condition1,3,juede_contrastive,11,感觉,24827,31,juede,NA,NA,NA,other,non-belief,0,constrained
429,condition1,3,juede_unclear,118,感觉,9048,32,juede,NA,NA,NA,other,non-belief,0,unconstrained
429,condition1,3,juede_contrastive,18,以为,10571,33,juede,NA,NA,NA,yiwei,contra,0,constrained
429,condition1,3,yiwei_contrastive,10,以为,13718,34,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,3,yiwei_unclear,110,以为,14218,35,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,3,juede_unclear,116,认,16814,37,juede,NA,NA,NA,other,other,0,unconstrained
429,condition1,3,yiwei_contrastive,5,以为,9281,39,yiwei,NA,NA,NA,yiwei,contra,1,constrained
429,condition1,3,yiwei_unclear,105,以为,12001,40,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,4,yiwei_unclear,104,以为,28260,42,yiwei,NA,NA,NA,yiwei,contra,1,unconstrained
429,condition1,4,juede_contrastive,17,认为,10269,43,juede,NA,NA,NA,other,non-belief,0,constrained
