id,file_name,age,speaker,sentence,subject,embedded_subject,sentence_type,embedded_type,adverb,modal,embedded_modal,negation,embedded_negation,aspect,embedded_aspect,tense,in_context,where_context,translation,contrast,where_contrast,belief_at_stake
837,Zhou2/48/fa06,,mother,"MOT: 它这个就是一个百变金刚.
MOT: 懂吧?
MOT: 这个也像一个人.
MOT: 就是这样走路的.
MOT: 然后你再把这个弄上去.
MOT: 我觉得这个玩具蛮好的.
MOT: 这也像一个人.
MOT: 但是你要想想怎样才能把这个玩具装起来呢?",first_person,NP,declarative,declarative,no,no,no,no,,no,no,no,no,no,"mother: this is just a transformer (?).
mother: you understand?
mother: this is like a human.
mother: (it) just walks like this.
mother: and then you put this on it.
mother: i think this toy is good.
mother: it is also like a human.
mother: but you should think about how to assemble this toy.",,,
838,Zhou2/48/fa06,,mother,"MOT: 像红蜻蜓.
MOT: 对.
MOT: 它的手都是活动的.
MOT: 两只手.
MOT: 我觉得这个红蜻蜓是xxx的.
MOT: 然后呢?",first_person,NP,declarative,declarative,no,no,no,no,,no,no,no,no,no,"mother: like a red dragonfly.
mother: right.
mother: it’s hands can all move around.
mother: two hands.
mother: i think this red dragonfly is xxx’s.
mother: and then?",,,
839,Zhou2/48/fa06,,mother,"MOT: 这个字认不得吧?
CHI: 嗯.
MOT: 但是这个图,看得懂.
MOT: 这是什么动物?
CHI: 蚂蚁.
MOT: 我觉得像蚂蚁.
MOT: 是不是啊?
MOT: 蚂蚁[/]蚂蚁它有翅膀飞啊.
MOT: 那蚂蚁在干什么?",first_person,dropped,tag_question,declarative,no,no,no,no,,no,no,no,p,before,"mother: this word, (you) don’t know right?
child: yeah
mother: but this image (you) understand.
mother: what animal is this?
child: ant.
mother: i think (it) is like an ant.
mother: right?
mother: ant, ant, it has wings to fly.
mother: then, what is the ant doing?",,,
840,Zhou2/48/fa08,,mother,"MOT: 难做的事情要慢慢做.
MOT: 不能急.
MOT: 越急,就越做不好.
MOT: 知道吧?
MOT: 知道不知道?
MOT: 你要是觉得太难,就叫妈妈帮你一起做啊.
CHI: 我会做.
MOT: 你会做?",second_person,dropped,declarative,declarative,no,要,no,no,,no,no,no,no,no,"mother: if the thing is hard to do, do it slowly.
mother: (you) cannot rush.
mother: the more you rush, the worse 
mother: you know?
mother: do you know or not?
mother: if you think (it is) too hard, just ask mom to help you do (it) together.
child: i can do (it). (i know how to do it)
mother: you can do (it)?",,,
842,Zhou2/48/fa08,,mother,"MOT: 他是男孩还是女孩?
CHI: 男孩.
MOT: 嗳男孩.
MOT: 好的.
MOT: 那我们你觉得画好嘞?
MOT: 你觉得这个小朋友好不好看?
CHI: 好看.",second_person,dropped,polar,declarative,no,no,no,no,,no,no,no,no,no,"mother: is he/she a boy or a girl?
child: a boy.
mother: a boy.
mother: okay.
mother: then we.. you think the drawing is done?
mother: do you think this little kid is pretty?
child: (he is) pretty.",,,
843,Zhou2/48/fa08,,mother,"MOT: 他是男孩还是女孩?
CHI: 男孩.
MOT: 嗳男孩.
MOT: 好的.
MOT: 那我们你觉得画好嘞?
MOT: 你觉得这个小朋友好不好看?
CHI: 好看.",second_person,NP,polar,declarative,no,no,no,no,,no,no,no,p_answer,after,"mother: is he/she a boy or a girl?
child: a boy.
mother: a boy.
mother: okay.
mother: then we.. you think the drawing is done?
mother: do you think this little kid is pretty?
child: (he is) pretty.",,,
844,Zhou2/48/fa09,,mother,"MOT: 小乌龟说""/.
MOT: ""请问你是谁啊?
MOT: 小星星眨眨眼睛.
MOT: 一句话也不说.
MOT: 小乌龟觉得很奇怪.
MOT: 它摸了摸小星星的头.",NP,omitted,declarative,none,,,,,,,,,,,"mother: the little turtle said, 
mother: may i ask who you are?
mother: the little star blinked,
mother: couldn’t say a word.
mother: the little turtle felt weird 
mother: he patted the little star’s head.",,,
845,Zhou2/48/fa09,,mother,"MOT: ""请问尊姓大名啊?
MOT: 小星星眨眨眼睛.
MOT: 一句话也说不出来.
CHI: 它把冰淇淋摔掉了.
MOT: 它把冰淇淋摔掉了啊?
MOT: 小企鹅觉得很奇怪就伸手去摸.
MOT: 哎呀这是什么呀?",NP,omitted,declarative,none,,,,,,,,,,,"mother: what is your name?
mother: the little star blinked, 
mother: couldn’t say a word.
child: it dropped the ice cream.
mother: it dropped the ice cream?
mother: the little penguin felt weird and went to touch the little star.
mother: ah, what is this?",,,
846,Zhou2/48/fa10,,mother,"MOT: ""你好,请问你是谁啊?
MOT: 小星星又眨了眨眼睛.
MOT: 一句话也说不出来.
MOT: 他觉得很奇怪.
MOT: 就摸了摸小星星.",NP,omitted,declarative,none,,,,,,,,,,,"mother: hello, who are you?
mother: the little star blinked, 
mother: couldn’t say a word.
mother: he felt really weird.
mother: so (he) patted the little star.",,,
847,Zhou2/48/ma03,,mother,"MOT: 你看看.
MOT: 这是什么形状?
MOT: 首先看是什么形状.
MOT: 你觉得它是什么形状?
CHI: 你看它是梯形.
MOT: 也是梯形.",second_person,third_person,wh_question,declarative,no,no,no,no,,no,no,no,p_answer,after,"mother: you see.
mother: what shape is this?
mother: first, see what shape it is.
mother: what do you think its shape is?
child: you see it is a trapezoid.
child: also a trapezoid.",,,
848,Zhou2/48/mb11,,mother,"MOT: 老蚯蚓若有所思.
MOT: 把它种起来说不定还能结出什么美味的果子呢.
MOT: 是不是啊?
CHI: 是.
MOT: 能不能还能结出果子啊?
MOT: 大家都觉得这个主意不错.
MOT: 于是由蝼蛄小蚂蚁采集xxx.",NP,NP,declarative,declarative,都,no,no,no,,no,no,no,no,no,"mother: the old earthworm looked deep in thought
mother: if (we) plant it, maybe it’ll even bear some delicious fruit.
mother: right?
child: right
mother: can it still bear some fruit?
mother: everything thinks this idea is good (this is a good idea).
mother: so they let the little ant to gather xxx (the seed)?",no,no,
849,Zhou2/48/mb12,,mother,"MOT: 乌龟说""/.
MOT: ""请问你是谁啊?
MOT: 小星星眨了眨眼睛.
MOT: 一句话也说不出来.
MOT: 小乌龟觉得奇怪.
MOT: 他摸了摸小星星.
MOT: 哎呀什么东西这么软啊!",NP,omitted,declarative,none,,,,,,,,,,,"mother: the little turtle said, 
mother: may i ask who you are?
mother: the little star blinked,
mother: couldn’t say a word.
mother: the little turtle felt weird 
mother: he patted the little star.
mother: ah, what’s so soft?",,,
850,Zhou2/48/mb12,,mother,"MOT: 小企鹅觉得奇怪.
MOT: 就伸手去摸了一下.
MOT: 哎呀呀![Y]
MOT: 这是什么呀.
MOT: 这么热!",NP,omitted,declarative,none,,,,,,,,,,,"mother: the little penguin felt weird
mother: and reached out to touch the little star.
mother: “ah, 
mother: what is this!
mother: so hot!”",,,
851,Zhou2/48/mb13,,mother,"MOT: 你看哪个是火箭?
CHI: 这个.
MOT: 好,那你搭一个火箭吧.
MOT: 你还会按照这个图形搭?
CHI: 我会.
MOT: 你看看觉得这个图是怎么搭的?
CHI: 这个是这样子的.
MOT: 好.",dropped,NP,wh_question,declarative,no,no,no,no,,no,no,no,p_answer,after,"mother: you see which one is the rocket?
child: this one.
mother: great, then you go build a rocket.
mother: are you still following this shape to build (the rocket)?
child: i will.
mother: take a look and think about how this diagram is built (how do you think this was built)?
child: this is like this.
mother: okay.",,,
852,Zhou2/48/mb13,,mother,"MOT: 这个火箭还搭好啊?
CHI: 搭好嘞.
MOT: 啊?[Y]
CHI: 搭好嘞.
MOT: 哎呀.
MOT: 我看好像觉得还有一点不像.
CHI: 哪个?
MOT: 你看看这个下面好像有一点点不像.",dropped,dropped,declarative,declarative,好像,no,no,no,,no,no,no,p,after,"mother: this rocket is finished? (is this rocket built)?
child: it is built.
mother: what?
child: it is built.
mother: oh!
mother: from what i can see, i think it still doesn’t look quite similar.
child: which one?
mother: you see, this bottom one still doesn’t look quite similar.",,,
853,Zhou2/66/fa08,,mother,"MOT: ""你好.
MOT: 小乌龟说""/.
MOT: ""请问你是谁?
MOT: 小星星眨了眨眼睛一句话也说不上来.
MOT: 小乌龟觉得很奇怪它摸了摸小星星.
MOT: ""哎呀什么东西这么软呀太软了这不行小乌龟说不能这么软.
MOT: 它拿来一个乌龟壳顶在小星星的头上.",NP,omitted,declarative,none,,,,,,,,,,,,,,
854,Zhou2/66/fa08,,mother,"MOT: 小企鹅说""/.
MOT: ""你好请问你是什么人啊?
MOT: 小星星眨了眨眼睛一句话也说不出来.
MOT: 小企鹅觉得很热.
MOT: 觉得很奇怪.
MOT: 它摸了摸哎呀怎么这么热呀.",NP,omitted,declarative,none,,,,,,,,,,,,,,
855,Zhou2/66/fa08,,mother,"MOT: 小企鹅说""/.
MOT: ""你好请问你是什么人啊?
MOT: 小星星眨了眨眼睛一句话也说不出来.
MOT: 小企鹅觉得很热.
MOT: 觉得很奇怪.
MOT: 它摸了摸哎呀怎么这么热呀.",NP,omitted,declarative,none,,,,,,,,,,,,,,
856,Zhou2/66/fb19,,mother,"MOT: 它们在床上就跳起来.
MOT: 它们很高兴,是不是?
MOT: 它们爸爸,妈妈说""/.
MOT: ""好像有什么声音觉得很奇怪,是不是?
MOT: 一只皮皮鼠听到了.",dropped,omitted,declarative,none,,,,,,,,,,,,,,
857,Zhou2/66/fb19,,mother,"MOT: 它们又想吃跳跳糖.
MOT: 它们把衣柜里全部衣服都拿出来.
MOT: 它们爸爸,妈妈又觉得好像又(有?)声音在响.
MOT: 又一只皮皮鼠听见爸爸,妈妈在说话又掉下来.
MOT: 你看.",NP,dropped,declarative,declarative,又,no,no,no,,no,no,no,no,no,"mother: they wanted to have the popping candy again.
mother: they opened the closet and took all the clothes out.
mother: their dad and mom thought they might have heard some noise.
mother: another Pipi mouse heard his dad and mom were talking and fell off again.
mother: you see.",no,no,no
858,Zhou2/66/fb19,,mother,"MOT: 它躲在厕所里乒乒乓乓地跳.
MOT: 它妈妈爸爸又好像听到什么声音了,是不是?
MOT: 这只皮皮鼠又听到爸爸,妈妈在说话觉得好害怕.
MOT: 掉进马桶里面.",dropped,omitted,declarative,none,,,,,,,,,,,,,,
2621,ChangPlay/3/016,,investigator,"EXP: 是火车.
EXP: 是不是?
EXP: 是车车吗?
EXP: 是不是?
EXP: 是不是啦?
EXP: 我觉得是车车耶.
GRM: 呜七出七出七出区区区区@o[=火车的声音].
EXP: 喔来了.",first_person,dropped,declarative,declarative,no,no,no,no,,no,no,no,no,no,"experimenter: It’s a train.
experimenter: Is it?
experimenter: Is it a choo-choo?
experimenter: Is it?
experimenter: Is it?
experimenter: I think it is a choo-choo.
grandma: wooo choo choo (making the train noise)
experimenter: Here it comes!",,,
2622,ChangPlay/3/019,,mother,"MOT: 你怎么这么厉害啊.
MOT: 从哪里开的啊?
MOT: 哦用力开.
SIS: 打开.
MOT: 是这样吗?
MOT: 0n,我觉得你弄错了.
MOT: 你确定是用力开吗[=!laughs]?
MOT: 0n.
MOT: 你喜欢玩什么?",first_person,second_person,declarative,declarative,no,no,no,no,,no,no,no,no,no,"mother: How are you so good at this?
mother: Where did you open it?
mother: Oh, open it with force.
sister: Open.
mother: Like this?
mother: Oh(?), I think you did it wrong.
mother: Are you sure you opened it with force? (laugh)
mother: Oh(?)
mother: Do you like to play?",,,
2623,ChangPlay/4/003,,mother,"FAT: 妈妈忘了戴帽子.
MOT: 诶妈妈戴哪一顶比较可爱?
MOT: 这顶吼?
FAT: 对呀.
BRO: 0[=!soundeffects].
MOT: 觉得这顶比较可爱.
FAT: 妈妈要蹲着啦.
MOT: 好.
CHI: 不然太高了啦.",dropped,NP,declarative,declarative,no,no,no,no,,no,no,no,p,before,"mother: which one looks cuter on mom?
mother: this one?
father: yeah.
brother: sound effect
mother: (you) think this one is cuter.
father: mom is going to squat down.
mother: okay
child: or else (you’re/she’s) too tall.",,,
2624,ChangPlay/4/003,,mother,"FAT: <看不>[/]看不清楚.
MOT: 欸0n呀.
MOT: 你二十四号变装秀嘛ho.
MOT: 啊你穿这样子.
MOT: 你觉得怎么样?
MOT: 呃.
MOT: 我看看哪里买得到.",second_person,dropped,wh_question,declarative,no,no,no,no,,no,no,no,no,,,,,
2625,ChangPlay/4/013,,mother,"MOT: 跟那个一样啊.
MOT: 绑辫子啊.
MOT: 好不好?
MOT: 不然你想放哪里?
MOT: 你觉得要放哪里?
MOT: 你跟我讲.
MOT: <妈妈帮你>[/]妈妈帮你打扮的(漂)漂亮亮的,好不好?",second_person,dropped,wh_question,declarative,no,no,no,no,,no,no,no,no,,,,,
2626,ChangPlay/4/013,,mother,"MOT: 这个,你要把它翻开.
MOT: 才看的清楚啊.
MOT: 是吗?
MOT: 你觉得这张是吗?
MOT: 哈?
MOT: 嗯?
MOT: 妈妈教你,好不好?",second_person,NP,polar,declarative,no,no,no,no,,no,no,no,no,,,,,
2627,ChangPlay/4/013,,mother,"MOT: 对,然后呢?
CHI: 这张是这里吗?
MOT: 嗯你好棒耶.
MOT: 这个咧?
MOT: 你觉得呢?
MOT: mmm.
MOT: 哦你好厉害喔.",second_person,none,polar,none,,no,no,no,,no,no,no,no,,,,,
2638,ChangPlay/5/014,,mother,"CHI: 是狮子.
MOT: 是狮子喔.
CHI: 对,狮子.
MOT: 狮子干嘛?
MOT: 狮子要跑出来啰.
MOT: 诶我觉得这一颗很好笑.
MOT: 这一颗是什么?
CHI: 是<蛋>[//]出奇蛋.",first_person,NP,declarative,declarative,no,no,no,no,,no,no,no,no,,,,,
2639,ChangPlay/5/015,,mother,"MOT: 小心
CHI: 这我来帮你放.
MOT: 好吧.
CHI: 这还真的难放.
MOT: 难放我也觉得耶.
MOT: 好像我也放不下去.
MOT: 好,放好了.",first_person,dropped,declarative,declarative,也,no,no,no,,no,no,no,no,,,,,
2640,ChangPlay/5/015,,mother,"CHI: 唉呦两眼.
MOT: 那不是眼睛啦.
CHI: 很像啦.
MOT: 好,很像,对啦.
MOT 很像.
MOT: 刚刚我看的也觉得很像.
CHI: 三眼怪.
MOT: 嗯.",dropped,dropped,declarative,declarative,也,no,no,no,,no,no,no,no,,"child: Oh, two eyes.
mother: That is not an eye.
child: (It) looks similar.
mother: Yeah, (it) looks similar, right.
mother: very similar.
mother: I looked just now and also thought it was similar.
child: A three-eyed monster.
mother: Yeah.",,,
2645,ChangPlay/5/020,,mother,"CHI: <最喜>[//]因为它是狗狗嘛.
MOT: 它是什么?
CHI: 狗狗嘛.
MOT: 狗狗?
CHI: 对啦!
MOT: 我觉得像北极熊耶.
CHI: 熊.
CHI: 它哪是北极熊.",first_person,dropped,declarative,declarative,no,no,no,no,,no,no,no,p_alt,before,,,,
1123,NSCtoys/3-6/c09_1,,mother,"MOT: 那想要给什么车<走>[/]走的呢?
MOT: 还是什么还是人走的呢?
MOT: 你摆得好仔细喔!
MOT: 那是桥吗?
CHI: 这是嘟嘟火车.
MOT: 喔&=laughs!
MOT: 我就觉得好像比较不像桥一点.
MOT: 你想要继续玩还是玩下一个玩具?
CHI: 好.",first_person,dropped,declarative,declarative,就,no,no,no,yes,no,no,no,p_alt,before,"mother: So what kind of vehicles is it for?
mother: Or is it…is it for people to walk on?
mother: You arranged it so carefully!
mother: Is that a bridge?
child: This is Dudu train.
mother: Oh (laughing)
mother: I just feel like it doesn’t really look much like a bridge.
mother: Do you want to continue playing or play the next toy?
child: okay.",,,
1145,NSCtoys/5/b03_3,,mother,"MOT: 对啊!
MOT: 可是这个盒子不是这个的吧!
MOT: 是这样吗?
CHI: 压不下去啊!
CHI: 为什么刚刚那里就可以这里就不行?
MOT: 我觉得盒子好像不是这一个.
MOT: 妈妈试一下喔!
MOT: <先>[/]先这样子.",first_person,NP,declarative,declarative,no,no,no,no,yes,no,no,no,p,before,"mother: Right!
mother: But this box is not this one!
mother: Is it like this?
child: Can’t push it down!
child: Why does it work there but not here?
mother: I think the box is not this one.
mother: Let mom try it!
mother: Do it like this first.",,,
1162,NSCtoys/5/b07_3,,mother,"MOT: 没关系.
CHI: 是哪一个弯哪?
CHI: 搞[/]搞[/]搞不好这是这样子.
MOT: 对,应该是.
MOT: 好,开始.
MOT: 我觉得差不多可以开始拼了.
CHI: 然后这个是拼这里吗?
MOT: 嗯好,原来另外一个弯在这里.",first_person,dropped,declarative,declarative,no,no,可以,no,no,no,no,no,p,before,"mother: It’s okay.
child: Which curved part is it?
child: Maybe it’s actually like this.
mother: yes, it should be.
mother: okay, let’s start.
mother: I think it’s about time to start putting it together.
child: and then does this piece go here?
mother: yeah right, it turns out the other curved part is here.",,,
1258,NSCtoys/2/d15_1,,mother,"MOT: 哦你在盖.
MOT: 哦我看你盖,是不是?
MOT: 好.
MOT: 那我看你盖.
MOT: 好了吗?
MOT: <孩名>,我觉得它长得有点像小船欸.
MOT: 有没有?
MOT: 是不是有点像船?",first_person,third_person,tag_question,declarative,no,no,no,no,no,no,no,no,p?,after,"mother: Oh, you’re building (it).
mother: Oh, I see you’re building it, right?
mother: Okay.
mother: Then I’ll watch you build.
mother: Is it done?
mother: <Kid’s name>, I think it also looks like a small boat.
mother: Right?
mother: Is it like a small boat?",,,
1261,NSCtoys/2/d16_3,,mother,"MOT: 那这个咧.
MOT: 这个在中间.
MOT: 你对对看它要怎么拼.
CHI: 妈妈,这个我不会拼.
MOT: 你可以把它放在这里.
MOT: 我觉得是在这里.
MOT: 你要把它放进去看看吗?
MOT: 对了吗?
MOT: 哇!",first_person,dropped,declarative,declarative,no,no,是,no,no,no,no,no,no,no,"mother: Then what about this one?
mother: This one is in the middle.
mother: You should check and (or try to?) figure out how to put it together.
child: Mom, I can’t/don’t know how to put it together.
mother: You can put it here.
mother: I think (it) is here.
mother: Do you want to try to put it there to see?
mother: Is it right?
mother: Wow.",,,
1262,NSCtoys/2/d16_3,,mother,"MOT: <鸭妈妈的>[/]鸭妈妈的身体在哪里?
CHI: 不见.
MOT: 鸭妈妈的身体在哪里?
CHI: 不见.
MOT: 不见了.
MOT: 我觉得她在这里耶.
MOT: 你要不要试试看?
MOT: 对.",first_person,third_person,declarative,declarative,no,no,no,no,no,no,no,no,p_alt,before,"mother: Mama Duck…where’s Mama duck’s body?
child: Disappeared.
mother: Where’s Mama ducks’ body?
child: Disappeared.
mother: Disappeared.
mother: I think she is over there.
mother: Do you want to try?
mother: Right.",,,
1281,NSCtoys/4/a10_2,,mother,"MOT: 等一下就知道了.
MOT: 欸<你要不要>[//]你看!
MOT: 我盖得很高.
MOT: 你要不要再帮我?
CHI: 你看!
MOT: 可是我觉得你的被风吹一下就倒了.
CHI: 不会.
MOT: 真的吗?",first_person,NP,declarative,declarative,no,no,no,no,no,no,no,no,no,no,"mother: You’ll know in a second.
mother: Eh, do you want to… Look!
mother: I built it really tall.
mother: Do you want to help me again?
child: Look!
mother: But i think yours would fall over if the wind blew a little.
child: No.
mother: Really?",,,
1288,NSCtoys/4/a12_3,,mother,"MOT: 你不要紧张.
MOT: 我们慢慢来.
CHI: 猫.
MOT: 哇你看到猫咪了!
CHI: xxx&=laughs.
MOT: 妈妈觉得你比妈妈会拼耶.
MOT: 妈妈到现在都还没有完成任何一个.
CHI: 蝶.
CHI: 蝴蝶的(.)xxx手.",NP,second_person,declarative,declarative,no,no,no,no,no,no,no,no,no,no,"mother: Don’t be nervous.
mother: Let’s do it slowly.
child: A cat.
mother: Wow, you saw the cat!
child: (laugh)
mother: Mom thinks you are better at putting it together than mom.
mother: Mom still hasn’t finished anything.
child: (butter)fly.
child: Butterfly’s hand.",,,
1264,NSCtoys/2/d19_3,,mother,"MOT: 你看这个是不是像一个鸡蛋?
MOT: 要怎么拼呢?
CHI: 这样拼!
MOT: 这样拼.
MOT: 对啊.
MOT: 我也觉得这个拼图有一点点难.
MOT: 好.
MOT: 啊我知道了.",first_person,demonstrative_NP,declarative,declarative,也,no,no,no,no,no,no,no,no,no,"mother: Look, doesn't it look like an egg?
mother: How to put it together?
child: Put it it together like this!
mother: Put it together like this.
mother: Right.
mother: I also think this puzzle is a little hard.
mother: Okay.
mother: Ah, I know.",,,
1317,NSCtoys/4/a29_3,,mother,"MOT: 这是狗狗啦.
CHI: 喔.
MOT: 对啊.
MOT: 它其实是狗狗.
MOT: 有点像鹿.
MOT: 妈妈也觉得有点像鹿.
MOT: 但它是狗狗.
MOT: 狗狗跟一只蝴蝶,对吗?",NP,dropped,declarative,declarative,也,no,no,no,no,no,no,no,p,both,"mother: It is a dog.
child: Oh.
mother: Right.
mother: It is actually a doog.
mother: (It) looks like a deer.
mother: Mom also thinks (it) looks like a deer.
mother: But it is a dog.
mother: A dog and a butterfly, right?",,,
1348,NSCtoys/4/a32_3,,mother,"CHI: 啊!
CHI: 这里要放远一点.
CHI: <才能>[>]...
MOT: <没有>[<].
MOT: 好了,那你先找后面这个尾巴好了.
MOT: 我觉得你要先找尾巴.
MOT: 你有看到尾巴了吗?
CHI: 有.",first_person,second_person,declarative,declarative,no,no,要,no,no,no,no,no,p,before,"child: Ah.
child: It should be put a little bit farther away here.
child: So that (it) can …
mother: No.
mother: Okay, then you can look for this back tail piece first
mother: I think you should find the tail piece first.
mother: Do you see the tail?
child: Yeah.",,,
1353,NSCtoys/4-6_1/f02_2,,mother,"MOT: 说说看你要做什么东西.
CHI: 房子.
MOT: 你要做什么?
MOT: 你要做一个房子喔.
MOT: 欸你要不要做一个兔兔房子.
MOT: 我觉得这个可以做兔兔房子.
CHI: 用这个做.
MOT: 那颜色要换吗?",first_person,demonstrative,declarative,declarative,no,no,可以,no,no,no,no,no,p?,before,"mother: Go ahead and tell me what you’re going to make.
child: Houses.
mother: What are you going to make?
mother: You’re going to make a house.
mother: Eh, are you going to make a bunny house?
mother: I think this can be made into a bunny house./I think this can be a bunny house.
child: Use this to make (it).
mother: Then should we change the color?",,,
1354,NSCtoys/4-6_1/f02_2,,mother,"MOT: 哇.
MOT: 哇这个房子好高喔!
MOT: 请问他会不会摔下来?
MOT: 确定?
MOT: 真的吗?
MOT: 我怎么觉得他会摔下来.
MOT: 感觉快要摔下来了!
MOT: 啊.
CHI: 呵呵.",first_person,third_person,wh_question,declarative,no,no,会,no,no,no,no,no,no,no,"mother: Wow.
mother: Wow, this house is really tall!
mother: Is he going to fall?
mother: Are you sure?
mother: Really?
mother: Why do I feel like he’s going to fall?/ I think he’s going to fall.
mother: (I) feel like he’s going to fall!
mother: Ah!
child: Hehe",感觉,,
1442,NSCtoys/3/e16_3,,mother,"CHI: <牛牛>[/]牛牛.
MOT: 等一下再找牛牛好了.
MOT: 因为这边都还好多不见.
MOT: 你先找什么?
MOT: 先找长颈鹿.
MOT: 我觉得好像可以先找长颈鹿.
MOT: 嗯.
MOT: 那有个洞.",first_person,dropped,declarative,declarative,no,no,可以,no,no,no,no,no,p,before,"child: Cow cow.
mother: Let’s wait a moment and then find the cow.
mother: Because there are still a lot that are missing.
mother: What are you looking for first?
mother: Let’s look for the giraffe first.
mother: I think maybe (you) can look for the giraffe first.
mother: Yeah.
mother: There’s a hole.",,,
