"workerid","proliferate.condition","block_id","condition","item_id","original_choice","response","rt","trial_num","verb","error","response_corr","response_num","discourse_type"
381,"condition1","1","yiwei_contrastive",9,"以为","yiwei",5656,19,"yiwei",NA,"correct",1,"constrained"
381,"condition1","1","yiwei_contrastive",8,"以为","yiwei",4952,20,"yiwei",NA,"correct",1,"constrained"
381,"condition1","2","juede_unclear",117,"以为","yiwei",7952,22,"juede",NA,"incorrect",0,"unconstrained"
381,"condition1","2","juede_contrastive",19,"觉得","juede",6898,23,"juede",NA,"correct",1,"constrained"
381,"condition1","2","yiwei_unclear",109,"以为","yiwei",4575,24,"yiwei",NA,"correct",1,"unconstrained"
381,"condition1","2","juede_contrastive",17,"觉得","juede",8443,25,"juede",NA,"correct",1,"constrained"
381,"condition1","2","yiwei_contrastive",2,"以为","yiwei",4707,26,"yiwei",NA,"correct",1,"constrained"
381,"condition1","2","yiwei_contrastive",6,"以为","yiwei",4266,27,"yiwei",NA,"correct",1,"constrained"
381,"condition1","2","juede_unclear",114,"觉得","juede",11806,29,"juede",NA,"correct",1,"unconstrained"
381,"condition1","2","yiwei_unclear",101,"以为","yiwei",8084,30,"yiwei",NA,"correct",1,"unconstrained"
381,"condition1","3","juede_unclear",119,"觉得","juede",4870,31,"juede",NA,"correct",1,"unconstrained"
381,"condition1","3","yiwei_unclear",107,"觉得","juede",17572,32,"yiwei",NA,"incorrect",0,"unconstrained"
381,"condition1","3","yiwei_contrastive",4,"觉得","juede",95259,33,"yiwei",NA,"incorrect",0,"constrained"
381,"condition1","3","yiwei_unclear",104,"以为","yiwei",9325,34,"yiwei",NA,"correct",1,"unconstrained"
381,"condition1","3","yiwei_contrastive",1,"以为","yiwei",5249,35,"yiwei",NA,"correct",1,"constrained"
381,"condition1","3","juede_unclear",112,"觉得","juede",6487,37,"juede",NA,"correct",1,"unconstrained"
381,"condition1","3","juede_contrastive",13,"以为","yiwei",8837,38,"juede",NA,"incorrect",0,"constrained"
381,"condition1","3","juede_contrastive",20,"觉得","juede",9958,39,"juede",NA,"correct",1,"constrained"
381,"condition1","4","juede_contrastive",12,"觉得","juede",4860,41,"juede",NA,"correct",1,"constrained"
381,"condition1","4","yiwei_contrastive",7,"以为","yiwei",6057,42,"yiwei",NA,"correct",1,"constrained"
381,"condition1","4","yiwei_unclear",102,"觉得","juede",9002,43,"yiwei",NA,"incorrect",0,"unconstrained"
381,"condition1","4","yiwei_contrastive",10,"觉得","juede",4230,44,"yiwei",NA,"incorrect",0,"constrained"
381,"condition1","4","yiwei_unclear",108,"觉得","juede",9087,45,"yiwei",NA,"incorrect",0,"unconstrained"
381,"condition1","4","juede_unclear",116,"觉得","juede",6919,47,"juede",NA,"correct",1,"unconstrained"
381,"condition1","4","juede_contrastive",14,"以为","yiwei",5953,48,"juede",NA,"incorrect",0,"constrained"
381,"condition1","4","juede_unclear",118,"觉得","juede",5405,50,"juede",NA,"correct",1,"unconstrained"
357,"condition1","0","juede_contrastive",13,"以为","yiwei",9562,1,"juede",NA,"incorrect",0,"constrained"
357,"condition1","0","yiwei_contrastive",4,"觉得","juede",8204,2,"yiwei",NA,"incorrect",0,"constrained"
357,"condition1","0","juede_unclear",112,"觉得","juede",15465,3,"juede",NA,"correct",1,"unconstrained"
357,"condition1","0","juede_unclear",113,"以为","yiwei",10677,4,"juede",NA,"incorrect",0,"unconstrained"
357,"condition1","0","juede_contrastive",16,"觉得","juede",12680,6,"juede",NA,"correct",1,"constrained"
357,"condition1","0","yiwei_unclear",107,"以为","yiwei",8561,7,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","0","yiwei_contrastive",8,"以为","yiwei",6757,8,"yiwei",NA,"correct",1,"constrained"
357,"condition1","0","yiwei_unclear",103,"以为","yiwei",15108,9,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","1","yiwei_contrastive",6,"以为","yiwei",7089,11,"yiwei",NA,"correct",1,"constrained"
357,"condition1","1","yiwei_unclear",109,"以为","yiwei",7538,12,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","1","yiwei_unclear",105,"以为","yiwei",12109,14,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","1","juede_unclear",114,"觉得","juede",22385,16,"juede",NA,"correct",1,"unconstrained"
357,"condition1","1","juede_unclear",119,"觉得","juede",12150,17,"juede",NA,"correct",1,"unconstrained"
357,"condition1","1","juede_contrastive",17,"以为","yiwei",10982,18,"juede",NA,"incorrect",0,"constrained"
357,"condition1","1","juede_contrastive",19,"觉得","juede",16282,19,"juede",NA,"correct",1,"constrained"
357,"condition1","1","yiwei_contrastive",5,"以为","yiwei",10762,20,"yiwei",NA,"correct",1,"constrained"
357,"condition1","2","yiwei_contrastive",7,"觉得","juede",10707,22,"yiwei",NA,"incorrect",0,"constrained"
357,"condition1","2","juede_unclear",120,"觉得","juede",24535,23,"juede",NA,"correct",1,"unconstrained"
357,"condition1","2","juede_unclear",118,"觉得","juede",9311,24,"juede",NA,"correct",1,"unconstrained"
357,"condition1","2","yiwei_contrastive",1,"以为","yiwei",9862,25,"yiwei",NA,"correct",1,"constrained"
357,"condition1","2","juede_contrastive",20,"觉得","juede",12560,27,"juede",NA,"correct",1,"constrained"
357,"condition1","2","juede_contrastive",14,"觉得","juede",10622,28,"juede",NA,"correct",1,"constrained"
357,"condition1","2","yiwei_unclear",108,"以为","yiwei",24843,29,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","2","yiwei_unclear",106,"以为","yiwei",12591,30,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","3","yiwei_contrastive",10,"以为","yiwei",9560,31,"yiwei",NA,"correct",1,"constrained"
357,"condition1","3","juede_contrastive",18,"以为","yiwei",12784,32,"juede",NA,"incorrect",0,"constrained"
357,"condition1","3","juede_contrastive",15,"以为","yiwei",17973,34,"juede",NA,"incorrect",0,"constrained"
357,"condition1","3","juede_unclear",116,"觉得","juede",12673,35,"juede",NA,"correct",1,"unconstrained"
357,"condition1","3","juede_unclear",115,"觉得","juede",13364,36,"juede",NA,"correct",1,"unconstrained"
357,"condition1","3","yiwei_unclear",104,"以为","yiwei",11230,38,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","3","yiwei_contrastive",3,"以为","yiwei",9970,39,"yiwei",NA,"correct",1,"constrained"
357,"condition1","3","yiwei_unclear",101,"以为","yiwei",8235,40,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","4","juede_contrastive",12,"觉得","juede",7694,41,"juede",NA,"correct",1,"constrained"
357,"condition1","4","yiwei_contrastive",2,"以为","yiwei",10262,42,"yiwei",NA,"correct",1,"constrained"
357,"condition1","4","yiwei_contrastive",9,"觉得","juede",10018,43,"yiwei",NA,"incorrect",0,"constrained"
357,"condition1","4","juede_contrastive",11,"觉得","juede",9381,44,"juede",NA,"correct",1,"constrained"
357,"condition1","4","yiwei_unclear",110,"以为","yiwei",14037,47,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","4","juede_unclear",111,"觉得","juede",10013,48,"juede",NA,"correct",1,"unconstrained"
357,"condition1","4","yiwei_unclear",102,"以为","yiwei",9794,49,"yiwei",NA,"correct",1,"unconstrained"
357,"condition1","4","juede_unclear",117,"以为","yiwei",22191,50,"juede",NA,"incorrect",0,"unconstrained"
287,"condition1","0","yiwei_unclear",105,"觉得","juede",14911,1,"yiwei",NA,"incorrect",0,"unconstrained"
287,"condition1","0","juede_unclear",118,"觉得","juede",5415,3,"juede",NA,"correct",1,"unconstrained"
287,"condition1","0","juede_contrastive",17,"以为","yiwei",5385,4,"juede",NA,"incorrect",0,"constrained"
287,"condition1","0","yiwei_contrastive",10,"以为","yiwei",5569,5,"yiwei",NA,"correct",1,"constrained"
287,"condition1","0","yiwei_contrastive",3,"以为","yiwei",15289,6,"yiwei",NA,"correct",1,"constrained"
287,"condition1","0","yiwei_unclear",102,"以为","yiwei",4976,7,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","0","juede_contrastive",18,"觉得","juede",6146,8,"juede",NA,"correct",1,"constrained"
287,"condition1","0","juede_unclear",114,"觉得","juede",22873,9,"juede",NA,"correct",1,"unconstrained"
287,"condition1","1","yiwei_unclear",104,"以为","yiwei",8368,12,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","1","juede_unclear",111,"觉得","juede",5553,13,"juede",NA,"correct",1,"unconstrained"
287,"condition1","1","yiwei_unclear",108,"觉得","juede",8352,14,"yiwei",NA,"incorrect",0,"unconstrained"
287,"condition1","1","juede_contrastive",19,"觉得","juede",6265,15,"juede",NA,"correct",1,"constrained"
287,"condition1","1","yiwei_contrastive",5,"以为","yiwei",3728,16,"yiwei",NA,"correct",1,"constrained"
287,"condition1","1","yiwei_contrastive",2,"以为","yiwei",6665,17,"yiwei",NA,"correct",1,"constrained"
287,"condition1","1","juede_unclear",113,"觉得","juede",2706,19,"juede",NA,"correct",1,"unconstrained"
287,"condition1","1","juede_contrastive",15,"以为","yiwei",26643,20,"juede",NA,"incorrect",0,"constrained"
287,"condition1","2","yiwei_contrastive",7,"以为","yiwei",3287,22,"yiwei",NA,"correct",1,"constrained"
287,"condition1","2","juede_unclear",119,"觉得","juede",3791,23,"juede",NA,"correct",1,"unconstrained"
287,"condition1","2","juede_contrastive",13,"以为","yiwei",5570,25,"juede",NA,"incorrect",0,"constrained"
287,"condition1","2","yiwei_contrastive",9,"觉得","juede",3343,26,"yiwei",NA,"incorrect",0,"constrained"
287,"condition1","2","yiwei_unclear",109,"以为","yiwei",4089,27,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","2","yiwei_unclear",101,"以为","yiwei",4129,28,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","2","juede_unclear",120,"觉得","juede",4640,29,"juede",NA,"correct",1,"unconstrained"
287,"condition1","2","juede_contrastive",12,"觉得","juede",2271,30,"juede",NA,"correct",1,"constrained"
287,"condition1","3","juede_unclear",117,"以为","yiwei",5216,32,"juede",NA,"incorrect",0,"unconstrained"
287,"condition1","3","juede_contrastive",20,"以为","yiwei",5777,33,"juede",NA,"incorrect",0,"constrained"
287,"condition1","3","juede_contrastive",14,"觉得","juede",4320,35,"juede",NA,"correct",1,"constrained"
287,"condition1","3","juede_unclear",116,"觉得","juede",6623,36,"juede",NA,"correct",1,"unconstrained"
287,"condition1","3","yiwei_unclear",103,"以为","yiwei",7858,37,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","3","yiwei_contrastive",6,"以为","yiwei",4488,38,"yiwei",NA,"correct",1,"constrained"
287,"condition1","3","yiwei_unclear",107,"以为","yiwei",10065,39,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","3","yiwei_contrastive",4,"以为","yiwei",4089,40,"yiwei",NA,"correct",1,"constrained"
287,"condition1","4","yiwei_contrastive",8,"觉得","juede",11817,41,"yiwei",NA,"incorrect",0,"constrained"
287,"condition1","4","yiwei_contrastive",1,"以为","yiwei",5657,42,"yiwei",NA,"correct",1,"constrained"
287,"condition1","4","yiwei_unclear",106,"觉得","juede",7824,44,"yiwei",NA,"incorrect",0,"unconstrained"
287,"condition1","4","juede_unclear",115,"觉得","juede",5160,46,"juede",NA,"correct",1,"unconstrained"
287,"condition1","4","yiwei_unclear",110,"以为","yiwei",9282,47,"yiwei",NA,"correct",1,"unconstrained"
287,"condition1","4","juede_contrastive",11,"觉得","juede",3767,48,"juede",NA,"correct",1,"constrained"
287,"condition1","4","juede_unclear",112,"觉得","juede",6498,49,"juede",NA,"correct",1,"unconstrained"
287,"condition1","4","juede_contrastive",16,"觉得","juede",4744,50,"juede",NA,"correct",1,"constrained"
369,"condition1","0","juede_unclear",119,"觉得","juede",2543,1,"juede",NA,"correct",1,"unconstrained"
369,"condition1","0","yiwei_unclear",105,"以为","yiwei",25929,2,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","0","juede_contrastive",12,"觉得","juede",1784,3,"juede",NA,"correct",1,"constrained"
369,"condition1","0","yiwei_contrastive",7,"觉得","juede",2303,4,"yiwei",NA,"incorrect",0,"constrained"
369,"condition1","0","juede_contrastive",19,"觉得","juede",3240,7,"juede",NA,"correct",1,"constrained"
369,"condition1","0","yiwei_unclear",106,"以为","yiwei",2018,8,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","0","juede_unclear",120,"以为","yiwei",3285,9,"juede",NA,"incorrect",0,"unconstrained"
369,"condition1","0","yiwei_contrastive",2,"以为","yiwei",2183,10,"yiwei",NA,"correct",1,"constrained"
369,"condition1","1","yiwei_unclear",107,"以为","yiwei",9652,12,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","1","juede_contrastive",15,"觉得","juede",2768,13,"juede",NA,"correct",1,"constrained"
369,"condition1","1","yiwei_contrastive",5,"以为","yiwei",2047,15,"yiwei",NA,"correct",1,"constrained"
369,"condition1","1","juede_unclear",118,"觉得","juede",2094,16,"juede",NA,"correct",1,"unconstrained"
369,"condition1","1","juede_unclear",115,"觉得","juede",2159,17,"juede",NA,"correct",1,"unconstrained"
369,"condition1","1","yiwei_contrastive",3,"以为","yiwei",1843,18,"yiwei",NA,"correct",1,"constrained"
369,"condition1","1","yiwei_unclear",103,"以为","yiwei",2183,19,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","1","juede_contrastive",18,"以为","yiwei",3473,20,"juede",NA,"incorrect",0,"constrained"
369,"condition1","2","yiwei_unclear",101,"以为","yiwei",1830,21,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","2","yiwei_unclear",108,"觉得","juede",1680,22,"yiwei",NA,"incorrect",0,"unconstrained"
369,"condition1","2","juede_unclear",114,"以为","yiwei",3556,23,"juede",NA,"incorrect",0,"unconstrained"
369,"condition1","2","juede_unclear",116,"觉得","juede",1979,24,"juede",NA,"correct",1,"unconstrained"
369,"condition1","2","juede_contrastive",14,"觉得","juede",2018,25,"juede",NA,"correct",1,"constrained"
369,"condition1","2","yiwei_contrastive",4,"以为","yiwei",1949,26,"yiwei",NA,"correct",1,"constrained"
369,"condition1","2","juede_contrastive",17,"以为","yiwei",1777,28,"juede",NA,"incorrect",0,"constrained"
369,"condition1","2","yiwei_contrastive",9,"以为","yiwei",2512,30,"yiwei",NA,"correct",1,"constrained"
369,"condition1","3","juede_unclear",117,"以为","yiwei",1372,31,"juede",NA,"incorrect",0,"unconstrained"
369,"condition1","3","yiwei_unclear",104,"以为","yiwei",4005,34,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","3","juede_contrastive",16,"觉得","juede",3780,35,"juede",NA,"correct",1,"constrained"
369,"condition1","3","yiwei_contrastive",10,"以为","yiwei",1958,36,"yiwei",NA,"correct",1,"constrained"
369,"condition1","3","juede_contrastive",13,"以为","yiwei",5137,37,"juede",NA,"incorrect",0,"constrained"
369,"condition1","3","yiwei_unclear",110,"以为","yiwei",4148,38,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","3","yiwei_contrastive",6,"以为","yiwei",1538,39,"yiwei",NA,"correct",1,"constrained"
369,"condition1","3","juede_unclear",113,"觉得","juede",1207,40,"juede",NA,"correct",1,"unconstrained"
369,"condition1","4","juede_unclear",112,"觉得","juede",6862,42,"juede",NA,"correct",1,"unconstrained"
369,"condition1","4","juede_contrastive",20,"以为","yiwei",7403,43,"juede",NA,"incorrect",0,"constrained"
369,"condition1","4","yiwei_contrastive",1,"以为","yiwei",6406,44,"yiwei",NA,"correct",1,"constrained"
369,"condition1","4","juede_contrastive",11,"觉得","juede",2917,45,"juede",NA,"correct",1,"constrained"
369,"condition1","4","juede_unclear",111,"觉得","juede",1966,46,"juede",NA,"correct",1,"unconstrained"
369,"condition1","4","yiwei_unclear",109,"以为","yiwei",1957,48,"yiwei",NA,"correct",1,"unconstrained"
369,"condition1","4","yiwei_contrastive",8,"以为","yiwei",1718,49,"yiwei",NA,"correct",1,"constrained"
369,"condition1","4","yiwei_unclear",102,"以为","yiwei",2872,50,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","0","juede_unclear",117,"以为","yiwei",5284,1,"juede",NA,"incorrect",0,"unconstrained"
362,"condition1","0","yiwei_unclear",102,"觉得","juede",2399,2,"yiwei",NA,"incorrect",0,"unconstrained"
362,"condition1","0","yiwei_contrastive",5,"以为","yiwei",3519,3,"yiwei",NA,"correct",1,"constrained"
362,"condition1","0","juede_contrastive",14,"以为","yiwei",3212,4,"juede",NA,"incorrect",0,"constrained"
362,"condition1","0","juede_contrastive",13,"以为","yiwei",5000,7,"juede",NA,"incorrect",0,"constrained"
362,"condition1","0","yiwei_contrastive",1,"以为","yiwei",3050,8,"yiwei",NA,"correct",1,"constrained"
362,"condition1","0","juede_unclear",118,"觉得","juede",4502,9,"juede",NA,"correct",1,"unconstrained"
362,"condition1","0","yiwei_unclear",105,"以为","yiwei",4667,10,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","1","yiwei_unclear",104,"以为","yiwei",5902,11,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","1","juede_unclear",111,"觉得","juede",2700,12,"juede",NA,"correct",1,"unconstrained"
362,"condition1","1","yiwei_contrastive",9,"觉得","juede",2333,13,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","1","yiwei_unclear",107,"觉得","juede",3084,14,"yiwei",NA,"incorrect",0,"unconstrained"
362,"condition1","1","juede_contrastive",16,"觉得","juede",2750,16,"juede",NA,"correct",1,"constrained"
362,"condition1","1","yiwei_contrastive",10,"以为","yiwei",2550,17,"yiwei",NA,"correct",1,"constrained"
362,"condition1","1","juede_contrastive",18,"觉得","juede",4701,18,"juede",NA,"correct",1,"constrained"
362,"condition1","1","juede_unclear",119,"觉得","juede",4183,20,"juede",NA,"correct",1,"unconstrained"
362,"condition1","2","juede_unclear",113,"觉得","juede",2633,21,"juede",NA,"correct",1,"unconstrained"
362,"condition1","2","yiwei_unclear",106,"以为","yiwei",2884,22,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","2","juede_unclear",112,"觉得","juede",5651,23,"juede",NA,"correct",1,"unconstrained"
362,"condition1","2","yiwei_contrastive",7,"觉得","juede",2667,26,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","2","juede_contrastive",12,"觉得","juede",3051,27,"juede",NA,"correct",1,"constrained"
362,"condition1","2","juede_contrastive",19,"觉得","juede",3799,28,"juede",NA,"correct",1,"constrained"
362,"condition1","2","yiwei_unclear",109,"以为","yiwei",2366,29,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","2","yiwei_contrastive",4,"以为","yiwei",2917,30,"yiwei",NA,"correct",1,"constrained"
362,"condition1","3","juede_contrastive",11,"觉得","juede",3950,31,"juede",NA,"correct",1,"constrained"
362,"condition1","3","juede_unclear",115,"觉得","juede",4840,32,"juede",NA,"correct",1,"unconstrained"
362,"condition1","3","yiwei_unclear",101,"以为","yiwei",3161,33,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","3","juede_unclear",120,"觉得","juede",2584,34,"juede",NA,"correct",1,"unconstrained"
362,"condition1","3","yiwei_contrastive",2,"觉得","juede",2202,35,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","3","yiwei_unclear",103,"以为","yiwei",4248,36,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","3","yiwei_contrastive",8,"觉得","juede",2551,38,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","3","juede_contrastive",20,"觉得","juede",2816,40,"juede",NA,"correct",1,"constrained"
362,"condition1","4","yiwei_unclear",110,"以为","yiwei",3134,41,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","4","juede_unclear",114,"觉得","juede",8602,42,"juede",NA,"correct",1,"unconstrained"
362,"condition1","4","yiwei_contrastive",3,"觉得","juede",2082,44,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","4","juede_contrastive",15,"以为","yiwei",6633,46,"juede",NA,"incorrect",0,"constrained"
362,"condition1","4","yiwei_unclear",108,"以为","yiwei",2584,47,"yiwei",NA,"correct",1,"unconstrained"
362,"condition1","4","yiwei_contrastive",6,"觉得","juede",2468,48,"yiwei",NA,"incorrect",0,"constrained"
362,"condition1","4","juede_unclear",116,"觉得","juede",2834,49,"juede",NA,"correct",1,"unconstrained"
362,"condition1","4","juede_contrastive",17,"觉得","juede",2417,50,"juede",NA,"correct",1,"constrained"
374,"condition1","0","juede_unclear",112,"觉得","juede",3104,2,"juede",NA,"correct",1,"unconstrained"
374,"condition1","0","yiwei_unclear",103,"以为","yiwei",3008,3,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","0","yiwei_contrastive",9,"觉得","juede",4155,4,"yiwei",NA,"incorrect",0,"constrained"
374,"condition1","0","yiwei_contrastive",1,"以为","yiwei",2370,5,"yiwei",NA,"correct",1,"constrained"
374,"condition1","0","yiwei_unclear",104,"以为","yiwei",5152,7,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","0","juede_contrastive",12,"觉得","juede",1665,8,"juede",NA,"correct",1,"constrained"
374,"condition1","0","juede_unclear",120,"觉得","juede",3659,9,"juede",NA,"correct",1,"unconstrained"
374,"condition1","0","juede_contrastive",11,"觉得","juede",3930,10,"juede",NA,"correct",1,"constrained"
374,"condition1","1","juede_contrastive",20,"觉得","juede",4148,11,"juede",NA,"correct",1,"constrained"
374,"condition1","1","juede_unclear",119,"觉得","juede",3158,13,"juede",NA,"correct",1,"unconstrained"
374,"condition1","1","yiwei_unclear",101,"以为","yiwei",4140,14,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","1","yiwei_contrastive",2,"以为","yiwei",2280,15,"yiwei",NA,"correct",1,"constrained"
374,"condition1","1","yiwei_contrastive",8,"以为","yiwei",4274,16,"yiwei",NA,"correct",1,"constrained"
374,"condition1","1","juede_contrastive",16,"觉得","juede",4021,18,"juede",NA,"correct",1,"constrained"
374,"condition1","1","yiwei_unclear",108,"觉得","juede",9576,19,"yiwei",NA,"incorrect",0,"unconstrained"
374,"condition1","1","juede_unclear",118,"觉得","juede",2506,20,"juede",NA,"correct",1,"unconstrained"
374,"condition1","2","yiwei_contrastive",4,"以为","yiwei",2474,21,"yiwei",NA,"correct",1,"constrained"
374,"condition1","2","yiwei_unclear",109,"以为","yiwei",3615,22,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","2","yiwei_unclear",106,"觉得","juede",2925,24,"yiwei",NA,"incorrect",0,"unconstrained"
374,"condition1","2","juede_unclear",117,"以为","yiwei",2535,25,"juede",NA,"incorrect",0,"unconstrained"
374,"condition1","2","juede_unclear",116,"觉得","juede",2625,26,"juede",NA,"correct",1,"unconstrained"
374,"condition1","2","yiwei_contrastive",7,"觉得","juede",3022,27,"yiwei",NA,"incorrect",0,"constrained"
374,"condition1","2","juede_contrastive",19,"觉得","juede",2333,28,"juede",NA,"correct",1,"constrained"
374,"condition1","2","juede_contrastive",17,"以为","yiwei",2468,30,"juede",NA,"incorrect",0,"constrained"
374,"condition1","3","yiwei_unclear",110,"觉得","juede",5872,31,"yiwei",NA,"incorrect",0,"unconstrained"
374,"condition1","3","juede_contrastive",15,"以为","yiwei",5408,32,"juede",NA,"incorrect",0,"constrained"
374,"condition1","3","yiwei_contrastive",10,"以为","yiwei",6195,33,"yiwei",NA,"correct",1,"constrained"
374,"condition1","3","yiwei_contrastive",6,"以为","yiwei",1950,34,"yiwei",NA,"correct",1,"constrained"
374,"condition1","3","juede_contrastive",13,"以为","yiwei",3308,35,"juede",NA,"incorrect",0,"constrained"
374,"condition1","3","juede_unclear",113,"觉得","juede",2955,36,"juede",NA,"correct",1,"unconstrained"
374,"condition1","3","yiwei_unclear",107,"以为","yiwei",3323,37,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","3","juede_unclear",111,"觉得","juede",1761,38,"juede",NA,"correct",1,"unconstrained"
374,"condition1","4","yiwei_contrastive",5,"以为","yiwei",1574,41,"yiwei",NA,"correct",1,"constrained"
374,"condition1","4","yiwei_unclear",105,"以为","yiwei",2835,44,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","4","juede_contrastive",14,"觉得","juede",2325,45,"juede",NA,"correct",1,"constrained"
374,"condition1","4","yiwei_unclear",102,"以为","yiwei",2152,46,"yiwei",NA,"correct",1,"unconstrained"
374,"condition1","4","juede_contrastive",18,"以为","yiwei",1860,47,"juede",NA,"incorrect",0,"constrained"
374,"condition1","4","juede_unclear",114,"觉得","juede",3180,48,"juede",NA,"correct",1,"unconstrained"
374,"condition1","4","yiwei_contrastive",3,"以为","yiwei",4207,49,"yiwei",NA,"correct",1,"constrained"
374,"condition1","4","juede_unclear",115,"觉得","juede",2176,50,"juede",NA,"correct",1,"unconstrained"
375,"condition1","0","yiwei_unclear",107,"以为","yiwei",8659,2,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","0","juede_unclear",119,"觉得","juede",6576,3,"juede",NA,"correct",1,"unconstrained"
375,"condition1","0","yiwei_unclear",108,"以为","yiwei",14238,4,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","0","yiwei_contrastive",8,"觉得","juede",7327,5,"yiwei",NA,"incorrect",0,"constrained"
375,"condition1","0","juede_unclear",117,"以为","yiwei",10104,7,"juede",NA,"incorrect",0,"unconstrained"
375,"condition1","0","juede_contrastive",18,"以为","yiwei",9433,8,"juede",NA,"incorrect",0,"constrained"
375,"condition1","0","yiwei_contrastive",4,"以为","yiwei",5881,9,"yiwei",NA,"correct",1,"constrained"
375,"condition1","0","juede_contrastive",20,"以为","yiwei",15418,10,"juede",NA,"incorrect",0,"constrained"
375,"condition1","1","juede_contrastive",17,"以为","yiwei",6965,11,"juede",NA,"incorrect",0,"constrained"
375,"condition1","1","juede_unclear",114,"觉得","juede",12295,12,"juede",NA,"correct",1,"unconstrained"
375,"condition1","1","juede_unclear",115,"以为","yiwei",7855,13,"juede",NA,"incorrect",0,"unconstrained"
375,"condition1","1","yiwei_unclear",104,"以为","yiwei",9875,14,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","1","yiwei_unclear",103,"以为","yiwei",8153,16,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","1","yiwei_contrastive",2,"以为","yiwei",10754,17,"yiwei",NA,"correct",1,"constrained"
375,"condition1","1","yiwei_contrastive",9,"觉得","juede",6025,18,"yiwei",NA,"incorrect",0,"constrained"
375,"condition1","1","juede_contrastive",15,"觉得","juede",14759,20,"juede",NA,"correct",1,"constrained"
375,"condition1","2","juede_contrastive",16,"觉得","juede",5349,21,"juede",NA,"correct",1,"constrained"
375,"condition1","2","juede_contrastive",12,"觉得","juede",3141,22,"juede",NA,"correct",1,"constrained"
375,"condition1","2","juede_unclear",116,"觉得","juede",4884,25,"juede",NA,"correct",1,"unconstrained"
375,"condition1","2","yiwei_unclear",105,"以为","yiwei",5841,26,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","2","yiwei_contrastive",3,"觉得","juede",6071,27,"yiwei",NA,"incorrect",0,"constrained"
375,"condition1","2","yiwei_unclear",106,"以为","yiwei",5920,28,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","2","juede_unclear",111,"觉得","juede",5211,29,"juede",NA,"correct",1,"unconstrained"
375,"condition1","2","yiwei_contrastive",1,"以为","yiwei",5872,30,"yiwei",NA,"correct",1,"constrained"
375,"condition1","3","juede_contrastive",13,"以为","yiwei",8751,31,"juede",NA,"incorrect",0,"constrained"
375,"condition1","3","juede_unclear",118,"以为","yiwei",4869,32,"juede",NA,"incorrect",0,"unconstrained"
375,"condition1","3","yiwei_unclear",102,"以为","yiwei",4836,33,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","3","yiwei_unclear",101,"以为","yiwei",4511,34,"yiwei",NA,"correct",1,"unconstrained"
375,"condition1","3","juede_contrastive",14,"觉得","juede",6103,35,"juede",NA,"correct",1,"constrained"
